Object ID,RADEG,DECDEG,Pgc,Nearest field,Distance to nearest field
2.877055178339455e+18,0.427907,35.848994,0.0,m133,13.734530049635291
3.936528910554391e+17,3.144181,49.235549,0.02,m399,65.96354581740161
3.634844265860887e+17,14.492258,35.86928,0.01,m143,63.176643319834035
3.133440162999543e+17,16.598785,31.487925,0.04,m033,29.404423579536406
3.7341281042856115e+17,20.134882,43.152161,0.04,m287,43.13780346759706
3.9274483618266394e+17,3.642637,48.254423,0.21,m389,34.05717446836326
3.606576165513243e+17,10.028886,31.26493,0.0,m040,8.807774313070668
3.12603495218561e+17,14.564403,31.131936,0.0,m035,17.370004448742403
3.9763635725623706e+17,20.55424,44.840715,0.02,m329,21.611562075150495
3.200641282898797e+17,19.043494,33.948779,0.0,m090,14.124329905500135
3.137081264474464e+17,19.070053,32.32242,0.1,m050,38.07260712579411
3.7311724795767974e+17,17.861591,42.170006,0.0,m269,55.9413202641786
2.861454070414113e+18,1.418976,31.040688,0.01,m072,326.05703954958426
2.859709042380272e+18,8.904149,32.236025,0.03,m061,22.6625611425333
3.923329659985933e+17,3.496744,47.439869,0.12,m372,56.2462235526035
2.971783778729014e+17,22.445122,29.280591,0.04,m008,38.88311444210623
3.621021643762514e+17,11.158548,33.792916,0.09,m084,60.176979577392736
3.972608740380086e+17,21.451309,45.194328,0.02,m344,53.39707583840395
3.1489460257319654e+17,18.063996,34.440275,0.0,m091,47.166627697051936
3.2370330132507226e+17,22.492798,38.948083,0.04,m194,38.753688348860365
2.972291916309358e+17,22.50385,29.705441,0.04,m018,29.157554474856536
2.8741109954380334e+18,2.08629,32.993942,0.01,m095,133.65604982131416
3.984814006638167e+17,20.048768,47.273872,0.12,m366,61.04239665940468
4.155206655021225e+17,9.597265,50.641407,0.02,m403,100.75975336506598
3.137683590691533e+17,19.49595,32.976433,0.02,m064,54.83009876188699
2.861110679187069e+18,2.149971,29.966849,0.01,m072,386.91290995456046
4.1013254742687706e+17,18.751797,52.43241,0.01,m388,492.3834444311659
3.103545472636787e+17,20.353608,31.174387,0.25,m027,53.53135725992542
4.015471483197407e+17,18.395156,47.711116,0.03,m388,60.25421018029961
3.713123652611758e+17,16.844334,40.216055,0.03,m223,43.58846591716879
3.918044445070506e+17,7.258908,50.893477,0.0,m405,96.00807035620154
3.9239584432334106e+17,5.674499,46.939346,0.0,m378,32.19085450761541
3.235457662193188e+17,20.195502,39.160193,0.01,m196,57.26046294151774
3.7609242334395174e+17,16.877666,42.426162,0.0,m271,48.445345170725005
2.858076576851184e+18,8.53003,29.661002,0.0,m039,190.08658155401625
3.242033772521855e+17,22.171431,41.009773,0.01,m240,33.607976780962346
3.8951460846292954e+17,6.323339,47.393114,0.01,m377,42.823791146736504
3.88788793350314e+17,6.528586,44.713919,0.03,m339,53.586547629421865
3.129512157704799e+17,13.581201,32.128105,0.22,m059,29.21184663835512
2.860463685314532e+18,4.424591,29.547599,0.01,m041,289.3009500458017
3.71995436859489e+17,19.507298,40.784015,0.0,m242,15.14494659140119
3.6957561792489485e+17,17.524296,37.796103,0.01,m179,47.30282803987706
3.941347863840567e+17,5.869352,49.222022,0.0,m400,51.81915611202502
3.660767657672471e+17,7.604539,35.229592,0.24,m123,42.86769104087948
2.8761012489214003e+18,2.654225,35.415881,0.1,m118,59.45711543022993
3.8732554524552384e+17,11.169774,42.280613,0.28,m266,48.2253375893644
3.82381973452171e+17,7.355517,43.279852,0.2,m298,42.652875841168516
3.6250785410263565e+17,11.382222,35.160664,0.01,m126,31.037329547422022
3.946600136426904e+17,5.979532,50.285628,0.03,m405,50.13326045875738
3.1639839088240934e+17,21.089857,31.73978,0.01,m046,37.33727519098788
3.8167653366309325e+17,8.796532,43.203582,0.01,m297,48.825583420512146
4.029058354546771e+17,14.234032,50.00271,0.01,m393,213.14220043357923
4.036500673853573e+17,19.8402,50.127023,0.02,m386,246.10427311212015
3.2124706536309786e+17,17.359717,35.647885,0.01,m135,52.85102271220591
4.014214603967853e+17,18.830089,47.159205,0.04,m369,26.803427539407025
4.1670834851728205e+17,12.884215,52.349319,0.0,m403,373.6185209606562
3.87349012934224e+17,11.259656,42.473765,0.06,m285,43.899183953621076
3.712824035680641e+17,16.303624,39.94396,0.01,m225,30.6497391176069
3.683247860094815e+17,10.579517,38.320692,0.01,m186,35.66269292484888
3.610097695098578e+17,13.18788,32.340946,0.0,m059,15.54465705479185
3.6434321388705894e+17,14.257357,36.669727,0.02,m143,55.04696753823995
3.91952393241675e+17,4.819181,46.457904,0.13,m360,56.653214732169644
3.14928172037792e+17,17.222956,34.328927,0.01,m091,55.3133445512135
3.6811305701097024e+17,12.440224,39.459069,0.07,m208,31.798707452891474
3.8142041617309184e+17,9.033097,41.479003,0.01,m254,41.22483472684015
3.6506724229433536e+17,9.289934,34.787961,0.0,m125,55.035246969117985
3.915080917656864e+17,9.227293,50.064239,0.0,m403,42.11911280996868
3.689079738490134e+17,11.936893,40.193664,0.01,m232,14.974190172060933
2.875184050066721e+18,0.871742,34.227865,0.01,m112,91.19288131260217
2.8756351590708326e+18,2.678463,33.624013,0.0,m095,68.3167301648001
2.8810084036779766e+18,0.612032,38.93046,0.02,m197,15.123483964206015
2.87568212883454e+18,2.847946,33.996515,0.0,m095,49.82076960179512
2.863353751628521e+18,5.300996,32.773786,0.01,m074,54.136157572635156
2.8737699363794473e+18,0.581307,32.161143,0.01,m095,278.0621871060376
3.8825230039068595e+17,9.24471,45.119397,0.12,m328,46.813011360506906
3.6296061237402125e+17,13.376043,34.847878,0.07,m124,64.52488684430972
3.225533538956074e+17,22.357508,38.177195,0.02,m173,52.38502443275928
3.170657901449861e+17,22.347575,33.8241,0.39,m088,29.8813247143383
3.70379704522516e+17,18.016866,39.600444,0.01,m222,64.53938944080566
3.9048530113703104e+17,10.324711,47.986981,0.0,m381,52.424673172067834
3.6816631889605965e+17,12.490391,40.026067,0.0,m232,36.92231422495083
3.810371332905034e+17,8.541921,41.099012,0.01,m254,19.74512764417127
2.875442710177538e+18,0.004294,34.935375,0.0,m112,75.76564879988592
2.8767270084789325e+18,1.929005,35.127538,0.01,m114,9.459395100621913
4.0404097813107494e+17,17.746706,51.530263,0.03,m388,387.04827746942374
2.8596188480674616e+18,7.911654,31.607571,0.03,m038,33.05883033046373
3.827717846848648e+17,6.596938,44.331271,0.0,m319,26.49545329959503
3.918186007191256e+17,5.753977,45.218106,0.04,m341,25.597405244201813
2.8605060852311905e+18,5.084009,29.732937,0.02,m041,230.94348326189433
3.642500603404535e+17,13.977575,36.058532,0.02,m143,19.992512476101965
4.011138376600023e+17,16.866668,46.211246,0.0,m355,43.2669851256392
3.2097125974232845e+17,17.781426,34.902713,0.01,m113,22.62117191295441
3.2189835420367706e+17,19.617062,37.740556,0.0,m175,16.316330813699317
3.746587632604842e+17,14.970079,41.46219,0.0,m252,51.4711000517913
2.8582431142068045e+18,10.503459,29.518789,0.2,m022,117.80826173489122
3.7142956632851085e+17,16.592846,40.639141,0.01,m247,63.55450524164701
3.7234253893652634e+17,21.330034,41.840008,0.04,m261,31.416345813948965
3.104132336963438e+17,20.188682,31.47441,0.06,m046,53.38423854916133
2.8642482043368233e+18,5.400638,35.117788,0.01,m119,26.383950350333162
2.8607387693795717e+18,3.630097,30.161235,0.0,m054,276.5286792879828
4.1622013099276134e+17,10.110272,52.819404,0.09,m406,328.2447221398233
3.803219009799008e+17,5.38497,40.209952,0.02,m230,16.423264229610528
3.628979702758216e+17,12.906398,34.087452,0.19,m102,24.787698223536697
3.629752109680056e+17,14.15231,34.521568,0.03,m100,30.59970961502859
3.717110756649796e+17,20.063155,39.830681,0.0,m219,31.706076122902555
3.7557984476689536e+17,13.080554,42.67123,0.0,m296,64.4388651088843
2.858423541488786e+18,9.616991,29.898348,0.01,m040,165.720235641348
4.191631800302628e+17,5.364574,52.799799,0.13,m404,302.0534784159464
3.15627255274447e+17,21.105703,31.392418,0.13,m046,48.863600204321386
2.8597507207429514e+18,8.459697,32.116845,0.01,m061,32.488535013473694
3.9701764144915814e+17,22.433862,44.815101,0.01,m325,24.00716031872473
3.726189973917697e+17,20.469435,42.668151,0.01,m282,50.04346707780872
3.8935785933536346e+17,6.71997,46.490047,0.09,m359,38.18205039645622
3.1459742519593446e+17,15.957895,33.509725,0.0,m075,51.54727797056283
2.8616172448097997e+18,3.539896,30.824426,0.01,m054,224.91535370390883
2.863940753399515e+18,6.092482,34.072804,0.0,m096,21.888095770375724
3.106098401195003e+17,19.779566,31.484499,0.04,m047,31.30922419558923
3.931752606296292e+17,1.72238,48.237936,0.05,m385,46.69131363179151
3.213301815699393e+17,18.29157,36.087673,0.0,m132,52.09781747907328
3.14013893759334e+17,18.285951,33.321263,0.0,m071,47.684469684436
2.8740798655142917e+18,1.945804,32.685661,0.04,m095,169.88345362350242
3.2371838954451904e+17,22.263566,39.01775,0.03,m194,31.73260747899956
3.824309704394975e+17,8.639848,43.426361,0.04,m297,46.30453604067137
4.0387515803354675e+17,19.453255,51.39244,0.0,m386,381.8739193649904
3.759130311493413e+17,13.070549,43.63115,0.01,m296,64.10774529281964
3.6991904351048486e+17,18.427393,38.044077,0.03,m177,9.942067393990095
3.852883262796534e+17,4.585965,43.357192,0.02,m293,41.99283689929874
3.8461264202661594e+17,2.049121,43.015385,0.0,m289,38.088829594283276
3.7340841238152614e+17,19.640907,43.244562,0.09,m287,48.93900362093838
3.727052059752266e+17,18.164884,40.844881,0.0,m245,24.654182772362336
4.0061857638810176e+17,20.698902,49.59132,0.3,m383,203.0523234939883
3.923285335946367e+17,3.308368,47.380038,0.06,m372,63.24432097178434
2.8593930702266486e+18,9.244092,31.226315,0.01,m039,33.72070392006234
3.626417196428278e+17,13.690183,33.692981,0.0,m080,64.42699774137589
3.912382303775926e+17,6.672968,49.296678,0.03,m401,19.191815214203054
4.011512897740728e+17,16.802622,46.61469,0.0,m373,63.91470570883686
3.7470497710859994e+17,15.100062,41.865189,0.02,m274,39.61629740438998
2.8628888987284716e+18,6.323683,32.308652,0.09,m055,11.575153907602937
2.881847090531462e+18,0.075291,39.546087,0.0,m220,47.868347976752446
3.637810198484444e+17,12.882932,35.24627,0.03,m124,2.8319734084354713
3.77651977509659e+17,13.24087,45.664939,0.06,m357,58.856129405525
3.940555528284814e+17,0.023298,50.983168,0.01,m384,354.21549711347836
3.2124513692178675e+17,17.512213,35.677359,0.01,m135,45.78452398209439
4.1898780792664384e+17,6.985677,52.407768,0.01,m405,254.91458751867995
3.735293243002354e+17,18.642011,43.036301,0.0,m290,9.421809110480723
2.860969976060571e+18,1.464957,29.295764,0.01,m072,482.91156409699346
3.680254439690145e+17,11.837381,39.260889,0.08,m208,37.6269960919587
2.88101689053262e+18,0.789734,39.105717,0.01,m197,22.810986091515495
3.686459808447003e+17,10.009391,39.386665,0.1,m210,35.03681521199742
2.877464570326664e+18,3.373173,37.254277,0.03,m159,48.75344877588951
3.1317503081237696e+17,17.54726,31.271529,0.15,m032,7.338794337036741
3.6790570028122214e+17,11.771288,38.153545,0.0,m188,32.71260582615213
3.095527971281471e+17,20.804651,30.423478,0.03,m027,40.955664496046055
3.622215344027913e+17,11.631231,34.479755,0.0,m104,28.661495109154185
3.857857135582888e+17,5.352183,44.632994,0.17,m320,53.324638860512565
3.8772044600253274e+17,8.845873,43.850975,0.02,m307,56.426144441877355
3.099087983766533e+17,17.503743,29.45739,0.0,m032,194.65085660262903
3.948425669345247e+17,5.887292,51.073549,0.0,m405,117.9764548509816
3.964188886493192e+17,21.644223,42.815538,0.14,m282,48.103760540505306
2.8737839938074317e+18,0.356225,32.262469,0.03,m095,282.31470806102993
3.6710559941337856e+17,11.653272,36.506769,0.0,m147,28.15261675394108
3.12566592859797e+17,13.831897,31.092116,0.15,m036,41.92213073259606
3.2157602549743974e+17,19.523742,36.93639,0.04,m153,43.14223441497788
3.818228717889371e+17,7.732075,41.174691,0.01,m253,23.30196419918088
2.858219543427604e+18,10.034664,29.766561,0.0,m022,134.85244828999177
3.92344029837041e+17,3.866226,47.554827,0.0,m372,54.15042703634158
3.7278784114607706e+17,18.492205,41.289129,0.0,m245,35.41327917919932
3.621678945550244e+17,12.381998,34.281294,0.01,m104,48.646106667981684
3.912373713841377e+17,6.706293,49.272416,0.0,m401,17.062211878411212
2.8737458502024125e+18,0.067875,31.806873,0.0,m095,338.71096463916234
3.834965002866154e+17,3.970051,41.340481,0.06,m246,47.726463672476704
3.607281527989171e+17,11.048227,31.610929,0.01,m037,34.174671916757546
3.778421930182774e+17,13.810084,46.011232,0.09,m357,22.974481519950604
3.2399313001274304e+17,21.982523,39.86391,0.0,m217,23.20336959513471
3.2110536150564365e+17,18.918286,35.725585,0.01,m132,26.838647557071024
4.0293682793896845e+17,14.797073,49.925322,0.1,m392,200.87195097868374
3.68091620825702e+17,12.971075,39.557244,0.04,m211,62.320119415761205
2.859334315073887e+18,8.313395,30.89283,0.28,m038,72.00668807263318
4.0112778771065254e+17,16.25291,46.321215,0.01,m355,23.9130075021435
2.860898198565399e+18,4.113601,31.07081,0.0,m054,167.5910036092513
3.7897159761935245e+17,7.101666,38.01549,0.0,m183,25.41074447798311
3.8083039074666854e+17,9.205156,40.835469,0.01,m254,53.01752695341068
2.861373045855022e+18,1.861837,30.547178,0.0,m072,343.10743419832676
4.0021969418862746e+17,19.809331,49.163358,0.03,m386,142.6455538182845
3.220937580353523e+17,22.360898,36.497846,0.03,m152,30.661249849945435
2.8807905629361326e+18,2.092426,38.623456,0.04,m199,41.481649381351716
3.691236800030541e+17,10.472634,40.354902,0.12,m228,33.454600508135634
3.945002408602107e+17,4.89219,50.149287,0.01,m404,22.254732689669694
3.173180292797632e+17,21.220246,34.296593,0.04,m107,24.928710742709203
4.1897849643406566e+17,7.048883,52.237513,0.03,m405,236.5723626372077
3.6251019056485824e+17,11.109091,35.12308,0.01,m126,55.57570562209976
3.713450757315735e+17,15.995151,40.103787,0.07,m225,1.9344728108259832
4.147690848835072e+17,11.522523,50.130379,0.0,m403,149.71261597917066
2.8625540974358036e+18,5.001098,32.134079,0.0,m054,25.658185027142707
2.8631293825370086e+18,6.992046,33.572119,0.0,m079,45.572902954047365
3.9228087663805504e+17,4.577294,47.270723,0.13,m372,47.27938900165273
2.861865833221975e+18,2.16602,31.603143,0.0,m072,231.89225535637593
3.686572164784531e+17,10.274384,39.699385,0.03,m228,69.44112542262627
3.807801525154346e+17,8.87869,40.254112,0.07,m233,51.530235619288874
3.13917686491675e+17,17.322286,32.611292,0.0,m051,61.904240419445046
3.1070889924485466e+17,19.24876,32.207462,0.0,m050,47.202212123087484
3.136568617179301e+17,17.599291,32.07135,0.01,m051,20.978799603300462
3.63329051849418e+17,15.885458,35.744363,0.0,m138,63.543381652722196
3.9151908687559066e+17,8.593124,50.068956,0.04,m406,34.10068211730101
3.687950333895493e+17,11.582906,39.531477,0.0,m214,21.956228137413497
3.715619887604028e+17,19.806115,39.115815,0.0,m196,29.759103497461147
3.104134398547731e+17,20.161216,31.486853,0.0,m046,55.25202852829903
2.8581590745828444e+18,10.246805,29.381051,0.03,m022,145.56446031035154
2.8737720709781627e+18,0.16723,31.992421,0.01,m095,316.7606906729355
3.686483173062538e+17,10.118708,39.491926,0.01,m210,49.67168997636714
2.8638727554773857e+18,6.202491,33.677568,0.36,m077,48.92908785233477
2.8740444749830487e+18,2.653376,32.674562,0.0,m072,122.29925921241859
3.794085847720406e+17,7.200238,39.875196,0.01,m229,44.25545489643912
3.7075030866116685e+17,15.324178,38.696367,0.0,m204,68.11324963308769
3.875267257972118e+17,10.560292,43.228471,0.19,m285,58.78181291779105
3.765437728682724e+17,15.355962,43.875117,0.01,m316,48.035389176284845
3.141137431588795e+17,18.045191,33.865069,0.0,m091,37.26944411972412
3.791789242807416e+17,6.221176,38.505564,0.03,m189,34.894059239875276
3.7095395883030426e+17,15.449981,39.647456,0.07,m225,70.58209588688584
3.790248852782332e+17,7.541688,38.197993,0.0,m183,22.051944087893208
3.202558899895496e+17,19.298215,34.842649,0.01,m110,44.31471483463643
3.603361124795891e+17,11.849588,30.729248,0.12,m021,66.47544590133523
3.8931855179689946e+17,7.614424,46.373823,0.0,m358,48.43226287352116
3.16390281984497e+17,21.296874,31.737573,0.0,m048,48.92747774194245
3.841489187011795e+17,1.629664,41.638971,0.02,m268,56.02220035378096
2.861185549057766e+18,2.058884,30.42393,0.0,m072,345.26268824265026
2.863841488114742e+18,5.869819,33.780142,0.0,m096,48.227887330288915
3.958688923259447e+17,2.651229,52.318145,0.02,m404,304.70009450176815
3.799559311132626e+17,3.881039,39.816165,0.01,m226,48.48211348347633
3.6890560302592064e+17,11.873562,40.079752,0.01,m232,23.793695429876543
3.210111170392479e+17,18.033457,35.389596,0.01,m113,46.56650600841426
3.1640759929227674e+17,21.149479,31.883676,0.01,m046,48.43066651878087
4.0148609106182746e+17,17.464467,47.597155,0.0,m388,55.04461432813719
3.6390547082035085e+17,13.087006,35.811023,0.01,m145,59.39931783311272
2.8750500127280353e+18,0.46533,33.677196,0.03,m112,155.85478891556826
3.8341520514482714e+17,4.835128,40.951121,0.04,m251,19.003344825926657
3.142467497060982e+17,15.538451,32.476706,0.36,m053,30.93566021559233
3.8174140484923085e+17,7.199299,41.1691,0.03,m253,21.302241713903662
3.7389563347023066e+17,13.716078,39.488707,0.01,m211,33.454640023993285
3.8317300334988774e+17,1.8113,40.276375,0.01,m221,35.11719590090043
3.873488454316993e+17,11.274694,42.472062,0.13,m285,44.90143161164675
3.688257166358277e+17,10.606654,39.420353,0.1,m209,40.025718083079695
3.9499594450851546e+17,4.080423,51.36074,0.24,m404,161.81066458219925
2.8593131151148447e+18,8.022107,30.643105,0.0,m038,81.10079273687305
3.232244339462465e+17,20.706547,37.953058,0.0,m171,28.914997969997682
3.6104385436992794e+17,13.840457,32.924103,0.0,m078,61.08108749304084
3.63072865640433e+17,13.991998,35.145167,0.04,m122,14.255545834512136
3.830637393809065e+17,3.773233,40.592556,0.0,m246,54.330318191840135
2.862037223893054e+18,2.82815,32.754631,0.03,m072,103.72608712178324
3.126761317058465e+17,14.354092,31.476985,0.04,m035,28.963793950695592
2.858212126018476e+18,10.060556,29.568083,0.01,m022,144.80994966560056
3.6763841587594125e+17,12.542729,37.729597,0.03,m166,52.220179253819474
3.840706171546693e+17,1.418842,41.66889,0.0,m267,49.69657457116688
2.8773113602528604e+18,2.500386,36.266072,0.09,m137,43.18029394679251
2.8737696657972296e+18,0.509568,32.134509,0.0,m095,284.4426108462847
3.651599105080312e+17,7.51336,34.293029,0.09,m099,37.759825640836155
3.674689880059594e+17,11.294493,37.349811,0.01,m168,9.394567016970935
3.100158933879707e+17,17.451765,30.219562,0.01,m032,110.33978434662912
3.234958071595666e+17,20.242371,38.648494,0.29,m193,51.99691416272503
3.217929728857911e+17,19.201254,37.319613,0.01,m155,55.03642439068153
3.955204158582102e+17,1.592597,51.30766,0.0,m404,287.3538081306866
3.7641385439995955e+17,15.183209,43.380959,0.28,m295,36.408506275033666
2.8634514363643013e+18,3.445707,32.330578,0.01,m072,96.69245397529187
3.9679588369819635e+17,21.625059,44.242871,0.01,m324,52.84802733190276
2.8640894967060383e+18,4.854815,34.202306,0.05,m093,11.03654897087905
3.776535580582446e+17,13.177027,45.760452,0.01,m357,52.29689129814635
3.719560605992475e+17,18.705295,40.539551,0.02,m245,55.20354997648945
3.9388073047816064e+17,0.324726,49.770028,0.03,m385,220.06388649473766
2.880712050934481e+18,1.033692,37.971177,0.0,m176,8.236334497188489
3.132984552871149e+17,16.29029,31.131698,0.05,m033,28.05739130986054
3.718862759707885e+17,19.123841,40.212784,0.0,m222,52.2566082917112
4.158736473940138e+17,7.38543,51.849221,0.01,m406,197.24299301470717
3.745918992086392e+17,15.582134,41.721858,0.0,m273,65.53994555221354
3.757661089076932e+17,13.255367,44.010438,0.0,m317,27.320925809002063
3.167054638644673e+17,20.912224,32.776645,0.01,m066,18.17499894953613
3.726273768725206e+17,20.197746,42.703789,0.1,m287,32.31990389344248
3.949470892588846e+17,5.088894,51.019359,0.08,m404,104.06630712344885
3.663598900110744e+17,6.944005,36.027907,0.17,m142,34.525718950848606
3.6681367907628045e+17,8.215936,37.242394,0.07,m165,50.85715952026104
3.6996384860907584e+17,18.316253,37.975303,0.17,m177,2.892994873965027
2.8642421913825787e+18,4.962536,34.941148,0.01,m117,51.94685537638883
3.876513786319288e+17,9.576904,43.517793,0.12,m307,26.61426548601812
2.8770249417697797e+18,1.084629,35.987606,0.14,m133,53.25560853291704
3.6640311456190976e+17,7.388928,36.566309,0.01,m144,54.571018383789045
3.156333025884018e+17,21.540041,31.558616,0.01,m048,32.74539185420798
4.1488848497546e+17,10.693284,51.082955,0.0,m403,171.17185636268084
3.629189340127082e+17,13.027303,34.330925,0.0,m102,5.653411616870042
3.643873661515666e+17,14.588907,36.66763,0.14,m162,71.78131719694575
3.2156028873762406e+17,19.816517,36.71104,0.0,m153,23.180646741156643
3.6644351731958835e+17,6.667118,36.686681,0.0,m142,52.686744634538435
3.68053103558282e+17,12.458138,39.123911,0.01,m208,18.72144856154988
2.8821757757888215e+18,0.258437,40.653354,0.0,m241,45.431732548957974
3.8151146947981875e+17,9.005498,42.108409,0.0,m276,25.07604281402999
3.6588785592592026e+17,9.703068,36.58995,0.01,m148,63.088257619387896
3.735879763740886e+17,17.967357,43.062065,0.0,m292,36.80720516441425
3.92504318016817e+17,4.949949,47.737419,0.0,m390,42.58627533349008
3.76595621712608e+17,15.350376,44.76855,0.12,m337,53.58033463036966
3.869999179940508e+17,2.085022,46.829138,0.01,m370,48.589745331976594
3.655310644025855e+17,10.930122,35.392089,0.0,m127,42.13924918058086
3.1482543641993984e+17,16.778633,33.977682,0.01,m094,27.223012732969295
3.608466638317344e+17,11.186362,32.563252,0.01,m062,29.533129097940925
3.123315378887178e+17,12.658265,30.6549,0.01,m021,45.97620186796058
3.7015330820643226e+17,17.663052,38.29681,0.0,m179,55.60155011745596
4.008924922260388e+17,17.312976,45.524978,0.15,m334,55.49186140963614
3.6800836717951654e+17,12.076764,39.114855,0.0,m208,19.37635345126633
3.6681209423185766e+17,8.210002,37.21424,0.0,m165,50.48731267229299
3.756730928012444e+17,14.451525,43.308149,0.03,m295,37.28842899731356
2.858093168309644e+18,8.397818,29.82071,0.03,m039,175.82269089831746
2.8581639536648033e+18,10.156586,29.513875,0.0,m022,141.41499707809066
3.1981285552303424e+17,19.77633,33.462276,0.12,m085,7.460841940981382
3.200224842870847e+17,20.330956,34.583781,0.07,m106,36.013707262235314
3.874908542302427e+17,11.3249,43.221839,0.14,m285,62.96983311779894
3.143214477776252e+17,16.354701,32.755643,0.04,m073,55.734014708931674
2.881136599861182e+18,1.147552,39.632524,0.01,m221,61.21391437845883
3.856929465631346e+17,5.019044,43.948666,0.03,m320,43.405818792824086
3.2090577008108544e+17,18.103326,34.615496,0.01,m113,65.28852800574991
3.130127197025577e+17,17.111836,30.364419,0.01,m032,103.19257500469112
3.1029476131852224e+17,19.715579,30.88511,0.06,m029,25.870487315260462
2.877131693180211e+18,1.768581,36.087667,0.01,m134,6.7206533694860005
3.237813322895959e+17,22.206792,39.476927,0.16,m217,29.10120943559964
3.2243202965965504e+17,22.613836,37.32063,0.07,m152,63.60295439484906
4.194241078856988e+17,6.811319,53.19386,0.12,m405,341.38412563336675
3.836903579282034e+17,3.762039,41.566523,0.09,m270,59.15524168927714
3.8881023382703014e+17,6.101127,45.012398,0.01,m341,54.29671195045645
3.8887534553133274e+17,7.118453,45.213308,0.0,m339,25.508666037953656
2.8585221882974766e+18,9.959155,30.168075,0.04,m022,126.93590107995763
3.911288289682515e+17,7.552902,48.465202,0.01,m395,55.93361214572605
2.875736657737839e+18,4.066643,34.208939,0.15,m092,48.32253919092956
3.917922811555506e+17,7.383572,50.831144,0.01,m406,93.32945286004899
3.7483042451282765e+17,15.646416,42.550797,0.0,m273,63.735855707460324
4.152100921265572e+17,11.259491,51.179286,0.0,m403,202.131874498113
3.9730231188197146e+17,22.439833,45.057965,0.06,m325,46.683936188813156
2.8770174169870633e+18,1.053865,35.71037,0.01,m133,57.63765644283434
2.858165602932728e+18,10.193033,29.563265,0.0,m022,135.1546514580018
3.6147132387482816e+17,9.919309,32.036038,0.01,m063,34.392444514618006
3.1358580577871616e+17,18.079053,31.725643,0.02,m051,60.351493137929154
2.862247058813991e+18,6.73417,31.620262,0.08,m041,33.3672995957797
2.8611336658518477e+18,1.945047,29.980898,0.01,m072,393.9638773759784
2.8621586168478e+18,5.799969,31.066747,0.0,m041,83.11783190110245
3.686303428678117e+17,10.217237,39.269998,0.02,m210,46.83855891284517
3.882310660741563e+17,9.495563,44.830397,0.0,m328,9.303092464723989
3.887472524251003e+17,6.96803,44.815694,0.0,m339,39.84810763956093
3.630040731484837e+17,14.407991,34.816536,0.01,m122,55.47372237425171
3.674371322327913e+17,10.567324,37.384424,0.26,m169,42.96861712727146
3.6321648934684966e+17,15.430942,35.260582,0.01,m120,14.177718730918615
3.6961128333354266e+17,16.17537,37.082956,0.01,m160,11.663091728075656
3.837475325340124e+17,3.088266,41.872065,0.12,m270,35.01791007987324
2.8595637006873836e+18,7.912752,31.40996,0.0,m038,16.202655341890722
3.7300018432902925e+17,18.116559,41.759171,0.0,m269,39.42040407470538
2.8602939138468966e+18,2.666549,29.354515,0.0,m054,403.5529831582188
3.830790294654024e+17,3.487798,40.685606,0.0,m246,40.9332186714014
2.861142358867166e+18,1.546199,29.9586,0.01,m072,414.7082048479156
3.7395133060716966e+17,15.056215,39.826057,0.1,m227,49.64388837044944
3.973331282733692e+17,22.138905,45.556035,0.2,m344,40.57097256531797
3.900781768912685e+17,9.669105,47.381723,0.0,m382,40.96689818500326
3.124784601306474e+17,14.32489,30.527933,0.05,m019,35.139394461515664
4.177292450663233e+17,10.43484,53.162202,0.04,m406,372.02186784607375
2.861090200783877e+18,2.545395,29.794632,0.01,m054,373.56359790241817
3.1012763555085376e+17,18.133551,30.716068,0.01,m031,67.52858068614924
3.884723745170697e+17,8.668548,43.932397,0.04,m318,46.26056612409727
3.812357626470625e+17,10.113613,41.485886,0.1,m265,45.47827733911053
3.743137227675004e+17,13.429911,40.980657,0.01,m256,31.647102096637543
3.77809929227045e+17,14.363706,45.429096,0.01,m337,53.986964183217914
2.860908265969443e+18,4.189389,31.232724,0.01,m054,149.25173942529895
4.1579242097050074e+17,8.061404,51.125445,0.04,m406,109.90880358156981
3.686313435955534e+17,10.090692,39.198239,0.01,m210,35.3181001891904
3.641220058920855e+17,12.625073,36.301323,0.04,m145,10.866206535855282
3.13530658398863e+17,16.966703,32.256113,0.13,m052,15.721078989996013
3.7278660419534016e+17,18.227731,41.331125,0.0,m245,41.75313883122181
3.8370393002629504e+17,3.752991,41.707165,0.06,m270,45.24408462903307
3.681196927311667e+17,12.274699,39.48058,0.22,m208,30.554161256418435
3.672522811365188e+17,12.303835,37.375329,0.01,m166,27.58102350623893
3.140326198168074e+17,18.859807,33.475015,0.1,m070,42.09010104429096
3.630449998926199e+17,13.976644,34.972502,0.1,m122,31.924735202847305
3.1676074868312294e+17,19.976413,32.948513,0.2,m064,40.15881406648678
3.620619334183187e+17,10.958089,33.538598,0.0,m084,26.553174838424624
2.8754516437095685e+18,0.537634,34.786142,0.33,m112,39.07941386060185
3.103585329928836e+17,20.247687,31.232459,0.0,m027,63.6817615197163
3.149501966301139e+17,17.669377,34.612626,0.02,m113,52.832223214081694
3.772757040129523e+17,13.624059,44.34528,0.0,m317,22.80162204960352
2.861230422877135e+18,1.063858,29.809227,0.08,m072,453.9538554769517
2.8616410904686484e+18,3.30207,31.146073,0.03,m054,220.05780148693668
3.240052590007466e+17,21.741821,39.908852,0.01,m217,43.44468402293401
