Object ID,RADEG,DECDEG,Nearest field,Distance to nearest field
3.6925528208666496e+17,11.016153,41.276155,m248,22.3783335831585
3.692553508033221e+17,10.976816,41.253755,m248,20.91893609744375
3.69255488245093e+17,11.003474,41.286798,m248,23.76131619444955
3.69256033703151e+17,10.82592,41.181847,m248,23.34827879841949
3.692560380009217e+17,10.814224,41.190257,m248,24.661709692747543
3.692560723572243e+17,10.808269,41.188797,m248,25.014663398957833
3.692564846775164e+17,10.825531,41.20811,m248,24.934362196412447
3.69256622116465e+17,10.838004,41.235608,m248,26.02576108400264
3.6925672089794714e+17,10.779952,41.196752,m248,27.51740354698927
3.6925700007358976e+17,10.756554,41.207466,m248,29.806102122614973
3.6925713751253606e+17,10.771876,41.241248,m248,30.727530331537896
3.6925720623200934e+17,10.7622,41.25626,m248,32.37338852535578
3.69257412390442e+17,10.845812,41.257048,m248,27.224639113594872
3.692575154696572e+17,10.794243,41.247581,m248,29.672548929287533
3.692575498318011e+17,10.801875,41.268024,m248,30.68883645661935
3.692576142541628e+17,10.77821,41.27475,m248,32.652892783948495
3.69257893426785e+17,10.905341,41.245421,m248,23.030883080805935
3.692581339449476e+17,10.856668,41.260304,m248,26.8800967388959
3.69258992938652e+17,10.859361,41.302126,m248,30.391999049808916
3.6925902729813786e+17,10.879612,41.304059,m248,29.62850009740478
3.692592678186761e+17,10.832017,41.318627,m248,33.21897364437055
3.6925978321237555e+17,10.8583,41.358795,m248,35.76477575298886
3.692598132748211e+17,10.869822,41.376946,m248,37.09117128103564
3.6920965235442176e+17,11.535684,40.967703,m248,41.066472567148494
3.6921088930300864e+17,11.45509,41.030383,m248,32.831540551128995
3.692109580269481e+17,11.475963,41.039758,m248,34.409633527407244
3.6921518427227674e+17,11.354326,41.106142,m248,24.115072693485637
3.6922418652370355e+17,11.549789,41.328198,m248,48.86328470166223
3.69225560909804e+17,10.952415,40.710254,m248,42.13820399209739
3.6928596103604454e+17,11.09609,41.551758,m266,33.44432985530766
3.692867856696429e+17,11.252726,41.476637,m266,44.20280203573767
3.692868586888467e+17,11.241344,41.489942,m266,42.49683188139672
3.692875458812068e+17,11.193268,41.488259,m266,41.58121749399905
3.692877176766966e+17,11.233528,41.523119,m266,38.79590733748234
3.6928802691994624e+17,11.253701,41.516849,m266,40.032529657822856
3.692898136239191e+17,11.314956,41.588091,m266,35.326806578338065
3.69290019784758e+17,11.260764,41.612575,m266,30.643834020038792
3.692900842062573e+17,11.299396,41.620187,m266,31.652346730866814
3.692901228615543e+17,11.305842,41.6266,m266,31.391714896271612
3.6929053517614746e+17,11.327291,41.670416,m266,28.89148737268284
3.692926998422186e+17,11.140866,41.641257,m266,24.024872775495655
3.692931465210917e+17,11.284687,41.660517,m266,27.333322292966894
3.6929486450801766e+17,11.266932,41.77247,m266,17.962604532689678
3.692964450508073e+17,16.859727,35.780125,m138,58.99580643189658
3.700059736482483e+17,18.990678,38.197307,m177,61.169440245967785
3.6914137955423936e+17,10.307488,40.566142,m228,59.474212536586
3.6914144827369754e+17,10.303308,40.571477,m228,60.14639606323845
3.6914155135291456e+17,10.278528,40.574682,m228,61.86654450297523
3.6914155134924634e+17,10.268944,40.578909,m228,62.77189811164484
3.691416200708819e+17,10.262034,40.582874,m228,63.49683118138312
3.691416544284607e+17,10.272484,40.583149,m228,62.89371906415948
3.691416887903562e+17,10.288157,40.598032,m228,63.17193377842841
3.691422729058975e+17,10.318878,40.650813,m249,60.498872102939835
3.691424404179049e+17,10.243533,40.609768,m249,60.669501176582266
3.691439221749144e+17,10.362548,40.693683,m249,59.30706522362796
3.691439908942861e+17,10.414545,40.675875,m228,63.76564114351149
3.6914399089281306e+17,10.411846,40.681759,m249,63.172202547498294
3.6914419705257984e+17,10.42625,40.711104,m249,61.83763333441687
3.691441927557192e+17,10.427868,40.714532,m249,61.68850272245686
3.6914440321006874e+17,10.41126,40.733094,m249,59.280178381179645
3.691458119593485e+17,10.575999,40.665833,m228,57.040292192133556
3.691459837576443e+17,10.508066,40.670248,m228,59.59816973350883
3.691471863498166e+17,10.512813,40.746414,m248,59.57824017035778
3.691475986668595e+17,10.529731,40.76943,m248,56.88031647157875
3.6914917921484454e+17,10.620712,40.832196,m248,46.56674225241458
3.691492822939922e+17,10.556628,40.810775,m248,52.33922768399819
3.691493166527876e+17,10.567955,40.840048,m248,49.74134872212632
3.691504848838977e+17,10.470845,40.78602,m249,59.773760003615806
3.6915069104063936e+17,10.500066,40.809433,m248,56.38869207695614
3.6915137823546266e+17,10.439889,40.831902,m249,54.8793594468349
3.691515500367231e+17,10.410522,40.826751,m249,53.05728986720182
3.6915155003584525e+17,10.419232,40.835172,m249,53.19639290010799
3.6915189363262195e+17,10.470082,40.868087,m249,55.261954377781734
3.691522715912292e+17,10.556914,40.839292,m248,50.57217626424982
3.691541613734995e+17,10.52393,40.949459,m248,47.93016244656608
3.691542300950552e+17,10.513699,40.970515,m248,48.10349443043235
3.6915436323863206e+17,10.530512,40.98922,m248,46.24073186967303
3.69743426592332e+17,16.714246,37.691874,m179,53.320605361137915
3.701525522921851e+17,17.835735,38.346549,m177,60.64066076200416
3.693743385779748e+17,16.705809,36.250166,m138,30.87847816672339
3.694067054511565e+17,16.734879,36.624242,m138,61.55465657315495
3.706569188920987e+17,15.681467,38.740327,m202,55.26625978288586
3.703812507111798e+17,17.998473,39.691613,m222,59.818384778178945
3.70384927202138e+17,17.901492,39.733274,m223,61.61582605962226
3.7039069534282355e+17,18.186538,39.611397,m222,53.34138782875688
3.7041354886476275e+17,18.270766,39.926968,m222,28.071095446501833
3.7041402990133965e+17,18.277156,39.978213,m222,27.01087901833451
3.7024401362013824e+17,17.270067,39.006696,m200,5.272106691757402
3.713099257194634e+17,16.709898,40.10459,m223,51.30217239139595
3.713217798294945e+17,16.408822,40.229856,m225,35.908188336595124
3.709113871141023e+17,15.716248,39.716893,m225,50.66073917961833
3.712025858969153e+17,17.26167,40.124578,m223,9.236914882505339
3.70864791012682e+17,15.376039,39.09078,m204,48.11380453021179
3.706923738465317e+17,16.018021,39.159716,m202,9.069526358532354
3.7148237724652864e+17,16.366826,40.812895,m250,57.06690887402073
3.703683314493238e+17,17.769244,39.275151,m200,47.51973259787742
3.71286664176879e+17,16.020136,39.818518,m225,32.42041541995755
3.70940829114373e+17,15.185938,39.557333,m204,52.72936637085462
3.709641636726341e+17,15.55173,39.913982,m225,45.17992254078273
3.718840382926436e+17,19.280723,40.194305,m219,53.03478454269435
3.7159400773989606e+17,20.329588,39.449857,m216,58.38001048324288
3.719520362139155e+17,18.813528,40.495489,m222,60.82171077454257
3.719586375800932e+17,18.816569,40.702162,m245,46.665958511514496
3.7196011075266765e+17,18.782056,40.760668,m245,40.296802257343906
3.7162022851661325e+17,19.493369,39.248093,m196,42.50020571397539
3.716262071099095e+17,19.500621,39.283279,m196,46.091056261843306
3.716353124420449e+17,19.137918,39.319156,m196,64.90980150385298
3.7204199000902694e+17,19.442001,40.785529,m242,20.363303890113496
3.7225890733352666e+17,21.801156,41.31974,m262,59.485213982866235
3.716043886775656e+17,19.795532,39.416496,m219,47.4936460779816
3.720447774441814e+17,19.276746,40.805436,m242,33.771994960022326
3.711148611899936e+17,16.645181,39.89993,m225,58.433888040428194
3.711160337157624e+17,16.870515,39.85931,m223,42.92014128768948
3.7101803974238246e+17,16.906776,39.374311,m200,50.0193096229144
3.72025742148106e+17,19.89636,41.046604,m242,30.355678523673575
3.714281232199154e+17,16.80641,40.695707,m247,47.4137887456373
3.71239591334939e+17,17.734058,40.499014,m223,61.640915621851306
3.7139376348130854e+17,15.98233,40.626692,m250,56.4029574053974
3.713983290314378e+17,16.184056,40.709672,m250,54.78568415128689
3.715287242434757e+17,17.011695,41.537014,m247,54.4500501383877
3.715388646560558e+17,16.942256,41.507396,m247,52.47687990917846
3.715416821549828e+17,16.930352,41.616971,m271,53.28335912904278
3.7234731494053376e+17,21.196135,41.988525,m261,36.229016407941444
3.723568325876805e+17,21.792387,41.892402,m262,46.224559548770685
3.7296063627054234e+17,17.507361,41.271853,m247,40.9570694405849
3.727666755476627e+17,17.58875,41.022082,m247,40.01189939621141
3.725642623292416e+17,20.693482,42.423048,m282,43.35697485237193
3.7256446848563955e+17,20.67635,42.433368,m282,43.63730189850017
3.727155138968681e+17,18.671881,40.917035,m245,23.91212919804684
3.723955216535502e+17,20.454948,41.246552,m261,67.74733317341614
3.726765843132095e+17,18.325104,40.429609,m222,55.49534308078194
3.726780274222213e+17,18.249143,40.42213,m222,57.730315509897764
3.730505900649462e+17,16.990519,41.935653,m271,21.109454505370756
3.7279127711989965e+17,18.561545,41.461466,m245,55.399217302833456
3.723028877986532e+17,22.270579,41.923448,m262,23.99871060270057
3.723062550533267e+17,22.089084,41.790517,m262,19.18283715655028
3.7245369269061094e+17,20.764699,41.919709,m261,31.859000282865978
3.725921237805705e+17,20.898273,42.682402,m282,14.94978711627705
3.725201787843576e+17,19.922607,42.190457,m264,43.26907550134111
3.7297303584032346e+17,17.356446,41.282814,m247,32.62882648668645
3.730983844613363e+17,18.240744,41.967668,m269,20.576919239038293
3.726318780035245e+17,20.415227,42.818515,m287,46.87285345973811
3.7263314930876365e+17,20.323296,42.874464,m287,39.660296330056426
3.728207234156627e+17,18.994057,41.299123,m245,61.27080521030388
3.7283154673310195e+17,18.779334,41.26318,m245,44.91104867054743
3.725786246995428e+17,21.353064,42.554601,m282,26.794587537858693
3.7348366020905e+17,19.502367,43.528386,m308,47.18311774513908
3.734057323218783e+17,19.866839,43.181953,m287,39.263058834134526
3.7340686619333606e+17,19.756325,43.237642,m287,45.91254979089808
3.732684265114131e+17,19.30166,42.463552,m287,59.984840425795376
3.733330614750355e+17,18.872303,42.683697,m290,41.47888207934972
3.730333071155442e+17,17.192543,41.761595,m271,32.73960017900925
3.7311452924394534e+17,17.927536,42.157721,m269,50.39623014123793
3.730036546626552e+17,18.026358,41.822881,m269,42.089817297239165
3.7355457870851814e+17,18.639028,43.190587,m290,24.5861591508085
3.731360083738888e+17,18.195869,42.423538,m269,54.92761521677725
3.7395112444873984e+17,15.053923,39.815773,m227,50.42755781632974
3.733479048816549e+17,19.040722,42.879666,m290,40.72068916420236
3.7391889501227366e+17,14.088327,39.827864,m227,64.5062630377475
3.7388387814550464e+17,13.773584,39.477202,m211,34.80369483038132
3.739020544463753e+17,13.60401,39.715425,m211,55.58249916846081
3.7391514980251674e+17,14.21326,39.798194,m227,58.67694295919421
3.736625713672946e+17,18.738921,43.545147,m311,49.5288548599905
3.741205523178614e+17,13.6924,40.033327,m234,32.825807182032236
3.741539843425385e+17,13.03877,40.01052,m234,38.212101396136326
3.74048637386267e+17,14.787893,40.4184,m227,28.107921655169584
3.740675996659918e+17,14.548472,40.579837,m227,46.57703198554916
3.741117862890039e+17,13.330795,40.034105,m234,21.44907425781756
3.742168626644759e+17,13.254841,40.75267,m256,52.52485727409931
3.751833333860288e+17,13.32059,42.189338,m275,14.866868336158857
3.75211061695211e+17,11.863452,41.202907,m257,46.92605105560533
3.751210735395749e+17,13.684488,41.797685,m275,43.13344896122938
3.7512464695285965e+17,13.399402,41.878177,m275,32.296509592598795
3.7514519407569075e+17,13.209378,41.685547,m256,51.2779845438196
3.7514564075296154e+17,13.234788,41.746953,m275,50.7239399100351
3.751628206214305e+17,12.997258,41.89557,m275,50.61279176313501
3.751686961374817e+17,12.738015,42.084743,m275,63.102908866073676
3.750230752702463e+17,12.296794,41.122414,m257,49.91648877990488
3.7466010328860506e+17,14.896027,41.525051,m252,52.07337664693284
3.7466010329027584e+17,14.897335,41.526414,m252,52.25953925493901
3.74776823320891e+17,14.46637,42.328402,m274,35.29439415605165
3.746298967834989e+17,15.83115,42.275245,m273,32.119856217554876
3.7444693547329984e+17,15.207516,41.033016,m250,52.341482954097934
3.747209543860082e+17,14.482888,41.715825,m274,57.004276353635014
3.747267568858967e+17,14.510729,41.721951,m274,55.28254353859632
3.7522882567808026e+17,11.754912,41.401813,m257,38.2930383259455
3.752323303743113e+17,11.742094,41.565782,m257,35.04457231864867
3.752359381468402e+17,11.99807,41.591295,m257,14.173314915635899
3.752367928424562e+17,12.035493,41.678289,m257,16.906190046260114
3.7524342856881894e+17,12.323427,41.585629,m257,13.627451296595563
3.7524425320253926e+17,12.466954,41.610766,m257,25.883762656266416
3.7524435628002496e+17,12.415832,41.591604,m257,21.303748563438777
3.7486110775901376e+17,14.734951,42.460615,m274,34.40723500388347
3.748612065469528e+17,14.720852,42.457993,m274,34.40471965126655
3.748812082058684e+17,14.585516,42.702155,m295,54.92543643519497
3.7557977604700186e+17,13.069747,42.656248,m275,65.40587983783728
3.7526472730994304e+17,11.990749,41.812621,m257,31.53300529703167
3.7526778962434854e+17,12.285717,41.830848,m257,31.78944369409233
3.75268648616863e+17,12.262661,41.916022,m257,40.440270295180795
3.752729092253595e+17,12.150229,42.026226,m257,51.85523769449209
3.753915877605773e+17,12.823366,42.509539,m279,53.51294416676235
3.750848197202313e+17,13.208737,41.358355,m256,15.020059105043362
3.750963688874879e+17,13.310503,41.556779,m256,37.43409638170825
3.75097090442732e+17,13.281465,41.600255,m256,41.91960283916309
3.753713842337203e+17,12.180862,42.267226,m279,32.083792101253636
3.750521479045344e+17,12.554002,41.486006,m257,33.55525950124637
3.753965012031608e+17,12.57572,42.595619,m279,33.24919123675288
3.747061453396545e+17,14.999669,41.901762,m274,31.897281943393402
3.7470624412306995e+17,14.985335,41.927892,m274,28.767307166568195
3.747866158473664e+17,15.451318,41.981894,m274,55.01287141128743
3.7481990614247014e+17,15.594039,42.318202,m273,51.599911524200664
3.752507085368704e+17,12.54152,41.683621,m257,34.31827562912519
3.753057914949032e+17,11.623278,41.997962,m266,47.896940740598026
3.7530589027749965e+17,11.61256,42.031318,m266,48.455146130062346
3.753064099693005e+17,11.525875,42.014697,m266,41.18304566360851
3.7530750948066394e+17,11.434618,41.957701,m266,31.7213274804984
3.753081923794258e+17,11.389097,42.006787,m266,30.91368265266826
3.753082653937878e+17,11.420332,42.017648,m266,33.73367372225982
3.753084371947068e+17,11.374497,41.97748,m266,28.17684577827239
3.753096397857421e+17,11.474612,42.038332,m266,38.75052425204556
3.7531737072673306e+17,11.727135,42.013348,m266,56.569978229251824
3.7566972984247475e+17,14.185656,43.24307,m296,55.08098213373423
3.754211371348462e+17,12.005999,42.425819,m279,19.918711413370577
3.75332901328619e+17,11.544079,42.212146,m266,55.50145290182448
3.7528194583650176e+17,11.543078,41.627885,m266,45.917417310220316
3.7529287223083136e+17,11.753799,41.91231,m257,51.85577314297418
3.7529431534104384e+17,11.439904,41.661736,m266,36.70949990292344
3.752946245798925e+17,11.43557,41.698554,m266,34.190214690116726
3.752949638795854e+17,11.451513,41.711135,m266,34.68392835751539
3.752959646096854e+17,11.439827,41.764591,m266,31.496435736193593
3.752960676880476e+17,11.424359,41.759299,m266,30.475550162540515
3.752975107980864e+17,11.474556,41.793533,m266,33.4644486620564
3.752977169564836e+17,11.453517,41.805588,m266,31.50528173444806
3.753002252139502e+17,11.307362,41.835472,m266,19.05252989211622
3.7530125600945075e+17,11.436231,41.866518,m266,29.671385006449018
3.7530128607230656e+17,11.430259,41.88347,m266,29.336677413067644
3.7530248866281664e+17,11.359979,41.943879,m266,25.4305238509162
3.753026647574455e+17,11.309944,41.961312,m266,22.672530391161892
3.753031114341784e+17,11.57323,41.866147,m266,41.00388575983113
3.753040735068434e+17,11.488505,41.891924,m266,34.2367981737031
3.753321110512863e+17,11.645705,42.195882,m279,58.9833682127243
3.7533231720972045e+17,11.642772,42.189801,m279,59.62153456457223
3.753323172120639e+17,11.638452,42.194018,m279,59.562729028148894
3.753323172129042e+17,11.643173,42.19527,m279,59.18257345702424
3.7533231292820096e+17,11.644847,42.195114,m279,59.09327727522661
3.75435052829547e+17,11.707718,42.46132,m279,39.58008176218315
3.754453263904737e+17,11.706204,42.746349,m279,43.68744046885034
3.756955984299922e+17,13.934865,43.599591,m296,59.90598764707218
3.7589646975579955e+17,11.916082,43.874177,m301,41.83337911961841
3.763373395584452e+17,15.527492,42.801833,m294,65.74431490666805
3.765793652597678e+17,15.461392,44.324678,m316,49.57015589512831
3.765414364049934e+17,15.681045,44.476639,m315,59.4172503843244
3.7597023581849e+17,12.679101,44.323663,m322,45.87533169042518
3.7632679111717235e+17,16.41199,44.014431,m315,18.247142186060888
3.764450229791333e+17,15.08496,43.696616,m316,52.54841961106114
3.761131079045738e+17,16.766151,42.720034,m294,64.41792130039512
3.761228317119277e+17,16.229882,42.367694,m273,27.766519037855442
3.764712738170378e+17,14.893986,44.094106,m316,5.98855203093319
3.7627803465061274e+17,16.493731,43.520027,m294,49.67790054102899
3.763516675700287e+17,15.292212,42.973934,m295,40.397784885846484
3.7614461578658214e+17,15.808392,42.632224,m273,63.656946916056626
3.7614856715649165e+17,16.005828,42.68848,m294,51.29053755203105
3.769082953306025e+17,16.115414,44.543327,m315,47.59218801408319
3.769183240793587e+17,15.68196,44.606533,m315,69.69061395905452
3.76390455418149e+17,15.328478,43.393874,m295,46.41375094759524
3.76788757803808e+17,17.257101,44.901775,m334,33.96886852945612
3.76595793511061e+17,15.342549,44.75591,m337,54.30070753301397
3.768146994061729e+17,17.396106,45.129498,m334,18.250862730018802
3.776081688433377e+17,13.565361,45.282072,m338,15.261573982385286
3.7741255885214e+17,13.678152,45.115571,m338,10.052924969646826
3.775736029454327e+17,12.701768,45.282826,m343,48.457076766956035
3.775737403849175e+17,12.664634,45.288946,m343,45.73601030679249
3.772614060665326e+17,13.686177,44.183221,m317,12.467283969645315
3.7722749730015386e+17,14.53805,44.279401,m316,31.646350285136297
3.777428246581253e+17,14.930714,45.184874,m337,4.813422985267863
3.778884068697759e+17,15.056888,46.090443,m356,9.660480364052445
3.782614161880064e+17,13.009737,47.55055,m379,59.178357408042714
3.782614505459685e+17,13.027058,47.550232,m379,60.47675085996838
3.782614505498825e+17,13.020756,47.548273,m379,59.998208581644
3.7826145054593664e+17,13.022941,47.554741,m379,60.18409682408571
3.7826145054774886e+17,13.019267,47.556759,m379,59.91722508921406
3.777705143104147e+17,14.552925,45.531777,m337,51.97700658357901
3.779522472643041e+17,14.530047,46.294696,m356,36.83061467741406
3.7794716201975296e+17,14.915796,46.79703,m374,37.38894892360802
3.78486090220593e+17,6.628589,37.062887,m163,29.30591888545933
3.782452671131391e+17,13.157785,47.283157,m375,37.04761755655489
3.784765425082217e+17,6.337299,37.056936,m163,17.929448290870667
3.785619908835141e+17,6.42984,37.486273,m163,30.55017817196081
3.783618153419561e+17,5.791004,36.447379,m139,45.79150057765744
3.790822703371425e+17,7.207155,38.491307,m183,34.29533379806828
3.789768503673793e+17,6.890005,38.130919,m183,35.541082121814895
3.7884769640426176e+17,5.801048,38.484385,m189,40.91009778494212
3.788662120057554e+17,7.044044,37.27004,m165,52.91995687507094
3.788725041343487e+17,7.089202,37.422091,m165,52.4627213755712
3.7871774787348826e+17,4.913276,37.690305,m182,52.118806004455635
3.7873623341298304e+17,5.939473,37.529701,m163,50.913978371727666
3.793692772312598e+17,6.913811,39.416883,m205,31.206830522649682
3.7964160822294336e+17,4.668608,38.419933,m182,33.2566557663343
3.7939181722020826e+17,6.698991,39.746134,m229,50.54943622767509
3.792441734227908e+17,6.010648,38.747835,m206,51.57610805694811
3.788987850431297e+17,7.024706,37.799323,m183,49.22643859240469
3.787965691124453e+17,5.229772,37.684604,m161,57.82838162634259
3.7920898905201165e+17,6.717511,38.749474,m205,60.1220331299446
3.795590117058719e+17,4.099282,38.421623,m180,57.072447783534415
3.7933890322273126e+17,7.633217,39.559675,m205,60.1841404454105
3.794127079405138e+17,6.83694,39.794044,m229,43.1932816640041
3.7941769010324326e+17,6.857771,39.898009,m229,31.561740247340083
3.7942466512957414e+17,7.013505,40.048765,m229,19.24009967919472
3.797237322932759e+17,3.67158,38.308454,m180,24.765601417070975
3.802319128218344e+17,6.124389,40.448069,m230,55.114621214190414
3.796953511489261e+17,4.883809,39.091411,m203,27.691327234929133
3.801851835803026e+17,6.516408,40.111568,m229,30.944570171200393
3.801898178481756e+17,6.489453,40.214445,m229,32.41651869479034
3.801941171110885e+17,6.737147,40.296946,m229,16.995818917846336
3.805006059776695e+17,5.397459,41.115675,m251,47.019317652726855
3.801501366459296e+17,6.207773,39.728045,m206,67.12555243302937
3.796292430134816e+17,5.131252,38.770815,m203,63.676497458393314
3.803459184337582e+17,4.702451,40.012933,m226,37.957753624663326
3.805143842327265e+17,5.329605,41.261915,m251,44.117326459065644
3.801384199751497e+17,6.249698,39.703678,m206,66.54867115740296
3.807304726275617e+17,9.470733,39.909638,m233,31.64761368811616
3.8073397732086246e+17,9.589973,40.060299,m233,17.552594242827556
3.8029633733331635e+17,4.662748,39.850086,m226,44.66955177429216
3.805890823024856e+17,8.415083,39.381114,m207,20.823776780177194
3.804526054236498e+17,6.086602,40.855306,m255,36.200923222348486
3.806499333996307e+17,7.864676,39.539409,m207,59.749835925486714
3.8066089415533786e+17,8.390788,39.521879,m207,36.42543516596766
3.806609972355958e+17,8.424432,39.544761,m207,39.034120539001776
3.809461830641462e+17,7.701285,40.409329,m231,46.5534681518328
3.808012193288106e+17,9.19474,40.328408,m233,28.477745313879154
3.810688473304479e+17,7.825809,40.949534,m253,40.05506341645331
3.80988651701156e+17,8.695955,40.62316,m254,61.201533126341474
3.808346169937513e+17,9.086935,40.893649,m254,41.482696832568045
3.810228052810943e+17,9.069476,40.974027,m254,34.1829384910238
3.811193518493046e+17,9.937539,40.345455,m233,42.265594412237924
3.811213447358976e+17,9.915888,40.481918,m233,48.840305134400495
3.811225473050884e+17,9.791004,40.45109,m233,38.84564227680791
3.811231357199378e+17,9.710631,40.458583,m233,35.28455114199069
3.811244757480827e+17,9.890526,40.520728,m233,50.25397637402823
3.81126395595892e+17,10.009551,40.501326,m233,56.35975941765116
3.8112646431942694e+17,10.06879,40.488952,m233,59.66654016961225
3.8112739632729216e+17,9.95207,40.525134,m233,54.32018349237729
3.8112863327429914e+17,10.100448,40.606242,m249,55.83362737715239
3.811286676340563e+17,10.148099,40.576641,m249,60.357072397266215
3.811287363571772e+17,10.144506,40.594761,m249,58.380824746560435
3.811292861093239e+17,10.05418,40.605358,m249,54.71987707435199
3.811293204690579e+17,10.06405,40.615118,m249,53.91878406348731
3.8112942355194e+17,10.080913,40.624732,m249,53.34551903595775
3.8112949226987494e+17,10.045747,40.603186,m249,54.760030885374675
3.811294879736188e+17,10.042823,40.607269,m249,54.257130859595044
3.811295953505403e+17,10.035107,40.633185,m249,51.30554708662118
3.811297285060511e+17,10.069038,40.654263,m249,49.91471339798993
3.811297285059932e+17,10.064484,40.666478,m249,48.505718257786995
3.811298315700511e+17,10.097906,40.649173,m249,51.292258910179115
3.811301107430122e+17,10.078523,40.667922,m249,48.758898070352046
3.811333062010684e+17,10.084628,40.732861,m249,42.291090091491405
3.81137081474673e+17,9.786254,40.572534,m233,49.4035637209826
3.811372919321944e+17,9.728176,40.582325,m233,47.98846398680545
3.8114777165063526e+17,9.935854,40.88194,m249,22.431457062891127
3.8109770951074906e+17,8.587284,41.471693,m254,36.25500967932978
3.8111712276572134e+17,9.852551,40.241406,m233,32.02056805494952
3.811178099583096e+17,9.912452,40.322783,m233,39.342578486700596
3.8115275381059546e+17,10.205874,40.69217,m249,51.20830391862373
3.811532348506204e+17,10.215252,40.735092,m249,47.74499132429854
3.811534066480296e+17,10.152216,40.670864,m249,50.987143483750806
3.811553995103772e+17,10.28937,40.818701,m249,45.29757805074264
3.811565677452238e+17,10.283072,40.883564,m249,40.62006685654406
3.8115680825966886e+17,10.113651,40.756721,m249,41.03938541023372
3.811569414196488e+17,10.128721,40.784127,m249,39.09257683382366
3.811577359763926e+17,10.135755,40.837098,m249,34.686379920971035
3.811590072867406e+17,10.193248,40.861304,m249,36.08072073859898
3.811591103658634e+17,10.201498,40.86613,m249,36.247032509017046
3.811607596332956e+17,10.202406,40.960022,m249,30.558271265762162
3.8116106886961344e+17,10.187615,40.998919,m249,27.777430506095747
3.811612063063365e+17,10.373919,40.850172,m249,49.06980747274357
3.811616186254584e+17,10.367163,40.897134,m249,46.06353814052393
3.8116258069819546e+17,10.310537,40.930826,m249,40.16381861321444
3.811627181383859e+17,10.328033,40.954342,m249,40.541932751755326
3.811635084110573e+17,10.463189,40.961137,m249,51.15280701441453
3.811638863682529e+17,10.513343,40.980595,m248,47.86072549318451
3.8116456926931494e+17,10.448652,41.015358,m249,48.73433708215445
3.811660853889366e+17,10.33718,40.984492,m249,40.262198395543365
3.8116611975116134e+17,10.318697,40.984223,m249,38.77474370449344
3.811661541122701e+17,10.324268,41.006352,m249,38.63679466761222
3.8116622283037414e+17,10.359998,41.003847,m249,41.628455285081856
3.811663259095859e+17,10.302291,41.00781,m249,36.80020192013216
3.811669744500969e+17,10.20832,41.027712,m249,28.6291198944917
3.811671161816174e+17,10.24226,41.051114,m249,31.061218801816835
3.811674254212024e+17,10.25832,41.048552,m249,32.429859687317716
3.8116749414200934e+17,10.255049,41.068906,m249,32.00012608106263
3.811686623718811e+17,10.423661,41.123964,m249,46.37973478030623
3.81169280847056e+17,10.321871,41.135907,m249,38.11196565986664
3.8129747704260685e+17,10.82229,41.524869,m266,42.161767754426336
3.812985421883562e+17,10.772782,41.574238,m266,39.992349100672165
3.812989201373778e+17,10.747789,41.622633,m266,37.47879906986187
3.8129892015160666e+17,10.738352,41.623145,m266,38.017515704810236
3.8129902323082035e+17,10.758015,41.630027,m266,36.296445446630955
3.812993668173042e+17,10.782358,41.643936,m266,33.76305839654732
3.8129939689384294e+17,10.798758,41.650501,m266,32.274022270563584
3.812999165840184e+17,10.876244,41.648955,m266,28.14928685484804
3.813012222479085e+17,10.843822,41.734896,m266,23.423167912816492
3.813025279244146e+17,11.138342,41.691049,m266,18.59897934669021
3.8130287152179686e+17,11.116671,41.736267,m266,13.279111611118982
3.813040741089728e+17,11.175451,41.731807,m266,15.620165222934022
3.813061013371935e+17,11.127938,41.86626,m266,4.383717192304144
3.813068185841312e+17,11.033131,41.784049,m266,8.462321325058044
3.8130781932411264e+17,10.914213,41.838305,m266,13.693655956374512
3.813104993722678e+17,10.974292,41.962225,m266,14.962560142051242
3.81311186572047e+17,10.764629,41.675412,m266,32.62129756369416
3.813145881922797e+17,10.793124,41.841983,m266,23.662859706629025
3.813161000174738e+17,10.655513,41.848228,m266,35.035074340598825
3.813170964534656e+17,10.59549,41.874555,m266,40.072454946114995
3.813186426352077e+17,10.59538,41.907628,m266,40.46572866439107
3.8127105439772595e+17,10.630204,41.327456,m248,45.94430443267125
3.8127108875746176e+17,10.637938,41.338016,m248,46.15081259736916
3.812713936918175e+17,10.596458,41.362107,m248,50.5281882645053
3.8127184467168525e+17,10.701365,41.418499,m248,48.68519795956869
3.812721539154551e+17,10.590469,41.368154,m248,51.3380057250763
3.812723944274939e+17,10.61443,41.425602,m248,54.127395903552525
3.812741124143941e+17,10.75598,41.504829,m266,47.0064547138804
3.8127449037151514e+17,10.703565,41.497952,m266,50.214461410664825
3.812747609475264e+17,10.676601,41.531826,m266,48.81389991992021
3.8127490269111066e+17,10.716561,41.518946,m266,47.71442284614536
3.8127493274622835e+17,10.724978,41.537307,m266,45.69175918697051
3.812750401273198e+17,10.747049,41.546508,m266,43.735681585033824
3.8127558988938035e+17,10.395779,41.248635,m249,47.65573578863369
3.812763801491766e+17,10.39981,41.320783,m249,51.64454615271919
3.812764488766368e+17,10.428798,41.335053,m249,54.5372515903846
3.8127651759610816e+17,10.407829,41.347232,m249,53.789023190506484
3.812765863152672e+17,10.339644,41.291727,m249,45.671990759702645
3.8127696427914176e+17,10.331036,41.330187,m249,47.44308824302441
3.812776514735977e+17,10.459975,41.334359,m249,56.736691556763255
