,Object ID,Nearest field,Distance to nearest field
1510,M026,m248,0.3769148594969777
1511,B245D,m266,0.06049985520172512
1512,SK085A,m266,0.15654186230681857
1513,SH14,m266,0.06659438150200592
1514,B112D,m248,0.24101200827395514
1515,2M037,m209,0.482343129996247
1516,M028,m266,0.29135186241613376
1517,C031,m266,0.2891800911447295
1518,B535,m266,0.1584764649897247
1519,C041,m266,0.22393958489430008
1520,B113D,m248,0.30533002213852883
1521,B221,m266,0.3007691767955073
1522,B278,m266,0.26820330136074866
1523,B246D,m266,0.22296659613755732
1524,BH26,m266,0.10263517652004493
1525,M031,m266,0.2865919670130525
1526,SK142C,m266,0.020640097339919828
1527,SK166B,m248,0.26968627760872715
1528,SK167B,m248,0.14402997408949386
1529,BH27,m266,0.09612383060813556
1530,B222,m248,0.16010100922952972
1531,B114D,m266,0.11668496622354638
1532,SK086A,m266,0.2658554874748444
1533,SK168B,m228,0.25134790619347547
1534,B115D,m266,0.20437581608584685
1535,SK169B,m248,0.3674848381724331
1536,SK143C,m266,0.21088238824653407
1537,B223,m266,0.27643476279790763
1538,B224,m266,0.37265041790347025
1539,SK170B,m266,0.23277703688759507
1540,SK087A,m266,0.11656197138389333
1541,B280,m248,0.24297812395705376
1542,B473,m248,0.11902032250992632
1543,SK091D,m266,0.2853744547462999
1544,B279,m266,0.11947247833307027
1545,SK171B,m248,0.37406196055016283
1546,SK172B,m248,0.2603694983781275
1547,B225,m248,0.2839030728683814
1548,SK144C,m266,0.08201680634980817
1549,SK145C,m266,0.07075481818783355
1550,B226,m248,0.11309285233097807
1551,B247D,m228,0.2685272582173015
1552,SK173B,m248,0.2317841590777429
1553,B227,m248,0.34312284639866975
1554,SK146C,m266,0.24172620471677198
1555,M039,m266,0.35310757314675545
1556,M040,m266,0.3888741544944895
1557,SK088A,m266,0.04543302221134044
1558,B116D,m248,0.2786624367500584
1559,SK147C,m228,0.27783951512157984
1560,B117D,m248,0.3183339512014511
1561,SK148C,m248,0.4327543748439834
1562,B228,m266,0.16730640906481783
1563,B229,m266,0.2161044804281132
1564,M042,m248,0.2774026666850613
1565,SK174B,m266,0.07377934307833968
1566,M043,m248,0.31274522034952656
1567,SK149C,m266,0.04830813670680432
1568,M044,m248,0.3285495829929494
1569,DAO69,m266,0.06284247381027136
1570,B230,m248,0.13848036677324005
1571,SK175B,m248,0.3523745596052004
1572,SK089A,m266,0.2251696404054593
1573,M045,m266,0.26538029687159365
1574,B365,m266,0.44018929024691494
1575,SK150C,m266,0.09100700058283734
1576,M046,m248,0.38033017619656123
1577,SK176B,m266,0.062127314009849374
1578,SK151C,m266,0.30054466735084234
1579,M047,m266,0.3757650362424055
1580,SK152C,m266,0.060439709644452395
1581,SK153C,m248,0.34781350838159397
1582,B231,m248,0.39038065525741233
1583,SK177B,m266,0.0919347725746279
1584,BH28,m266,0.1281290588977107
1585,B118D,m248,0.33689135488719874
1586,B232,m248,0.18671323295238298
1587,B248D,m266,0.1863180236632342
1588,M050,m266,0.3569636129397622
1589,SK154C,m266,0.11608064993362409
1590,B532,m266,0.13001464438068705
1591,B233,m266,0.14049538438961293
1592,SK090A,m266,0.18178402677965497
1593,B249D,m214,0.20203476505127946
1594,B281,m248,0.2697726392024684
1595,SK178B,m248,0.34930721647360424
1596,SK179B,m266,0.3043014688516257
1597,B251D,m228,0.3509146754589601
1598,SK155C,m266,0.09954985095005062
1599,B282,m248,0.35172327122006225
1600,B250D,m266,0.283675154158837
1601,B252D,m266,0.3262174220557105
1602,PAndAS-36,m306,0.37730784850982746
1603,G289,m248,0.22594797478600528
1604,SK156C,m248,0.4987430057416754
1605,B253D,m248,0.47570164526098935
1606,SK157C,m228,0.48017856547352505
1607,B234,m266,0.3739321029097916
1608,B366,m266,0.22868462469679365
1609,SK091A,m266,0.11384166398647758
1610,B367,m266,0.2554900853535479
1611,SK180B,m248,0.3657137697256033
1612,B254D,m266,0.08965245879108397
1613,B119D,m248,0.33797823824511625
1614,B368,m266,0.08991063265919867
1615,B120D,m248,0.2167294007083558
1616,B255D,m266,0.26764890265914915
1617,SK181B,m266,0.2665213035952208
1618,G294,m285,0.3422596271066556
1619,SK182B,m266,0.1070645262336658
1620,KHM31-234,m248,0.26824372912210537
1621,SK158C,m228,0.3780856806530677
1622,B474,m248,0.13127905565227915
1623,SK092A,m266,0.10160962597890368
1624,SK010E,m266,0.12998276939605174
1625,G295,m248,0.3591480228951565
1626,SK159C,m266,0.33757794655389345
1627,PHF4-1,m248,0.23462838482961834
1628,SK183B,m266,0.3337224102525327
1629,SK160C,m228,0.3378923637081168
1630,B121D,m248,0.14290446052403988
1631,KHM31-246,m266,0.38776145842407145
1632,SK184B,m266,0.11384326604037602
1633,B122D,m248,0.22705812856615182
1634,B283,m248,0.23816527216657363
1635,B123D,m248,0.18235548834608523
1636,V298,m266,0.3812398506157417
1637,B475,m266,0.12504773955997342
1638,M052,m266,0.19682743460998123
1639,SK185B,m266,0.120683216776194
1640,SK161C,m266,0.13384618130573536
1641,SK186B,m248,0.2293038497308784
1642,B284,m248,0.16969879436846663
1643,M053,m266,0.13012614888609836
1644,B235,m266,0.38219645062875135
1645,SK187B,m248,0.15458001170045962
1646,PAndAS-Cand-01,m228,0.38724889035925236
1647,SK093A,m266,0.15321546966264757
1648,B256D,m266,0.1365818974250882
1649,M054,m266,0.19174491194573368
1650,SK188B,m266,0.13064823955864807
1651,SK189B,m248,0.17127933468382672
1652,SK094A,m266,0.32609935554622127
1653,B257D,m266,0.14002577331614596
1654,M055,m266,0.3177845498053488
1655,V300,m266,0.3974506930633612
1656,WH23,m266,0.36044403309290984
1657,M056,m266,0.24093418632227087
1658,SK190B,m228,0.4175686910137806
1659,SK095A,m266,0.13692424530088124
1660,SK096A,m248,0.34571841175189333
1661,SK191B,m266,0.1950769341476177
1662,M057,m266,0.15254511838840387
1663,M058,m266,0.23039508798892783
1664,SK192B,m228,0.48124311332185943
1665,M059,m266,0.16158366797993184
1666,SK193B,m248,0.39006940448911165
1667,F,m037,0.2967435233587549
1668,B124D,m248,0.16658887171567435
1669,SK194B,m228,0.48946495334765944
1670,SK097A,m266,0.20358619779883047
1671,SK195B,m266,0.19670300163687726
1672,KHM31-264,m266,0.2956158074965054
1673,SK196B,m248,0.4229406761225418
1674,SK162C,m248,0.37812644342581425
1675,M060,m266,0.25182610191012766
1676,SK163C,m266,0.4685919697737151
1677,KHM31-267,m266,0.2750551903463752
1678,SK164C,m248,0.3550274959888959
1679,B476,m266,0.23214823397163806
1680,SK197B,m248,0.1771776006762616
1681,SK098A,m266,0.30488240575245873
1682,M062,m266,0.17821206578093773
1683,B125D,m248,0.2714175651333056
1684,SK099A,m266,0.1790432646643111
1685,B477,m266,0.24587481239302536
1686,B259D,m228,0.3904700870240648
1687,B236,m248,0.289120291447489
1688,C032,m228,0.3915256338648685
1689,B237,m248,0.3401941288949088
1690,B258D,m266,0.24763502432600057
1691,SK092D,m248,0.4711295310965394
1692,M065,m266,0.21559851496872784
1693,B534,m266,0.16338212668910065
1694,SK198B,m266,0.1608783676547451
1695,V133,m266,0.22023501495015016
1696,B260D,m266,0.2415829322966171
1697,M068,m266,0.2600254826452765
1698,SK165C,m248,0.5206419295115446
1699,M069,m266,0.16554793040873927
1700,M070,m266,0.24396386754633728
1701,B369,m214,0.26702051915094754
1702,SK093D,m248,0.5001514371576559
1703,B478,m285,0.4691313631878194
1704,WH28,m266,0.2822482306951792
1705,M071,m266,0.2225858157419682
1706,M072,m266,0.22400860300618833
1707,SK100A,m266,0.3685917897428523
1708,B370,m266,0.20387788924912545
1709,B238,m248,0.30784714738568736
1710,SK168C,m266,0.252257200107312
1711,M073,m266,0.1848171048478625
1712,SK169C,m266,0.18469214950147422
1713,B239,m266,0.3177002752251116
1714,B126D,m248,0.20691322424816075
1715,C042,m266,0.20632591741842995
1716,M075,m266,0.2058923401770065
1717,M076,m266,0.22003891119844865
1718,SK171C,m266,0.24603855632136268
1719,B127D,m248,0.3826825510471594
1720,B261D,m266,0.3765078598977373
1721,M077,m266,0.2654517987963774
1722,M078,m266,0.23947919105830492
1723,M079,m266,0.2496210016985307
1724,SK101A,m266,0.18631042531121628
1725,SK172C,m248,0.36094070215951823
1726,SK173C,m266,0.3127095817458988
1727,M080,m266,0.1936985517265243
1728,B262D,m248,0.3124803388395168
1729,SK175C,m266,0.2577443486994448
1730,SK174C,m266,0.40180917452233644
1731,B263D,m285,0.5286497536836928
1732,M081,m266,0.20401748126830452
1733,B264D,m214,0.03302758615009082
1734,SK176C,m266,0.5093725020707692
1735,SK177C,m266,0.4006968535377195
1736,B128D,m248,0.34880403876129124
1737,SK178C,m248,0.43801264672751444
1738,SK199B,m266,0.24603321870639708
1739,B285,m248,0.21538673553195156
1740,B240,m248,0.21687954228836354
1741,SK179C,m228,0.45003992365943624
1742,B286,m248,0.23438190619207191
1743,SK094D,m248,0.2241400219114052
1744,M082,m266,0.22699264737623137
1745,B533,m266,0.22873488185769966
1746,B265D,m248,0.4804082848129878
1747,SK200B,m266,0.2833588593762001
1748,SK201B,m266,0.2960896643319789
1749,HEC8,m228,0.43676187812626793
1750,SK180C,m248,0.28722268244560034
1751,M083,m266,0.2298812981433281
1752,B371,m266,0.24539596003240072
1753,SK181C,m266,0.2615708634266169
1754,C033,m266,0.2598312674264026
1755,SK182C,m266,0.37114145586601166
1756,C034,m266,0.23157958244433413
1757,SK183C,m248,0.3825502835069464
1758,B129D,m248,0.35737381676547736
1759,B479,m266,0.3408694593975633
1760,M085,m266,0.26283329519270493
1761,C035,m266,0.41355989630624773
1762,SK202B,m266,0.40127155865182723
1763,M086,m266,0.21795730003405664
1764,B287,m266,0.41252651001379737
1765,B130D,m248,0.349150194912778
1766,B266D,m228,0.449385784350171
1767,B131D,m248,0.3781004533749727
1768,DAO81,m266,0.44484436481790485
1769,SK203B,m266,0.2529211338428406
1770,SK184C,m266,0.32118667979411064
1771,SK204B,m248,0.3638338695222535
1772,SK185C,m266,0.4399051896724053
1773,M087,m266,0.2288561069248202
1774,M088,m266,0.26132405764071426
1775,M089,m266,0.2618108298307738
1776,M090,m266,0.23470519085727978
1777,M091,m266,0.27356214147291297
1778,SK205B,m228,0.4660513438852018
1779,B372,m266,0.27790518476507736
1780,SK186C,m266,0.44952833149510424
1781,M092,m266,0.2574369139479342
1782,B132D,m248,0.3345526083413589
1783,B267D,m235,0.47010415847841197
1784,BH30,m266,0.2728565748045012
1785,SK206B,m266,0.2679548741219159
1786,BH29,m266,0.34206057749714436
1787,M093,m266,0.3049675835891071
1788,SK187C,m266,0.24964242443068516
1789,SK188C,m266,0.2517360215613655
1790,SK207B,m266,0.2502515057767483
1791,M094,m266,0.26251028114428826
1792,M095,m266,0.27364221008972706
1793,SK102A,m266,0.253006329231823
1794,C27,m168,0.5161376090003053
1795,SK189C,m266,0.29340437747808235
1796,SK103A,m235,0.46368713827181585
1797,B288,m248,0.26730353237428284
1798,SK208B,m266,0.263887021081989
1799,SK209B,m266,0.2575896806066629
1800,B373,m266,0.2740861215522879
1801,dTZZ-13,m285,0.41519818350115434
1802,SK190C,m266,0.2699122494862615
1803,B268D,m266,0.3226353193569153
1804,SK191C,m266,0.2986142867533999
1805,SK104A,m266,0.2852922934573249
1806,B374,m266,0.30739775577230705
1807,V129,m266,0.2668487792151758
1808,B375,m266,0.33010942668752713
1809,B480,m266,0.2833033495137086
1810,B269D,m214,0.21957737612230183
1811,M101,m266,0.27543883482633374
1812,M102,m266,0.28948926100597494
1813,SK210B,m248,0.43144952787232715
1814,SK211B,m266,0.33600242705454586
1815,SK192C,m266,0.27665479354974515
1816,B481,m235,0.46552892297934745
1817,B377,m235,0.4352044436480573
1818,B376,m266,0.3120094253662898
1819,SK011E,m248,0.2929155592074369
1820,M104,m266,0.283239712590331
1821,B270D,m248,0.29525982032544773
1822,M105,m266,0.3431772428055151
1823,SK095D,m266,0.4347444839670786
1824,DAO83,m266,0.2864858814807787
1825,SK193C,m214,0.4754372619186237
1826,SK194C,m266,0.3087068952168362
1827,SK195C,m235,0.44309251650877707
1828,SK196C,m214,0.469436728853731
1829,B271D,m235,0.4239783149287966
1830,SK105A,m266,0.3084906607041716
1831,SK212B,m266,0.4333569804889073
1832,SK106A,m266,0.37481060905497815
1833,DAO84,m266,0.32187853522401294
1834,H20,m214,0.32626389914183235
1835,B482,m248,0.3883820793243589
1836,SK213B,m266,0.33866107619912533
1837,B484,m266,0.30094433220469197
1838,B483,m266,0.3485639300887045
1839,SK214B,m214,0.34220997571577116
1840,B272D,m232,0.4943740640468953
1841,C28,m011,4.3262652687078855
1842,B378,m266,0.3078722738250581
1843,SK197C,m232,0.4850902669761934
1844,B379,m235,0.42081688767233194
1845,B273D,m235,0.3973783842797951
1846,B274D,m235,0.40068126931143383
1847,SK215B,m266,0.3126952564996006
1848,SK216B,m266,0.3390750898319867
1849,SK198C,m235,0.425945504516153
1850,LAMOST-C08,m285,0.46378702693840657
1851,SK199C,m266,0.40760824084063685
1852,DAO86,m279,0.4829474872637189
1853,SK200C,m235,0.42144487023868465
1854,B380,m266,0.37047279006877876
1855,G314,m248,0.4366985034681846
1856,B485,m235,0.4313455887586083
1857,B381,m248,0.438490140249707
1858,B275D,m266,0.3985762126459961
1859,B486,m248,0.3694947291846183
1860,SK217B,m257,0.47319639590706464
1861,SK218B,m248,0.3906914072191791
1862,B277D,m214,0.454738774791703
1863,B276D,m248,0.4291568428847871
1864,B382,m266,0.4129555582296796
1865,SK219B,m266,0.4056285711470566
1866,B383,m248,0.43942940264548974
1867,B278D,m266,0.4790992300665008
1868,LAMOST-C09,m285,0.5069381224908935
1869,SK201C,m266,0.4405100288282676
1870,SK220B,m266,0.3847052667664653
1871,SK202C,m266,0.377374490857268
1872,SK221B,m235,0.37467706570029635
1873,B279D,m235,0.4331449957596443
1874,DAO87,m279,0.42964398696416495
1875,BH31,m266,0.45903685225860547
1876,B384,m232,0.4089545795190262
1877,B281D,m232,0.41257747668239203
1878,B280D,m235,0.3389415520915931
1879,SK203C,m248,0.41345956665610545
1880,SK204C,m235,0.39057919893841947
1881,BH32,m266,0.41995170484444444
1882,dTZZ-14,m279,0.4264103627072845
1883,B487,m235,0.3232094259285854
1884,SK205C,m235,0.31508698190399365
1885,B385,m257,0.41919144490469223
1886,C005,m248,0.4075119669376442
1887,B282D,m235,0.4131652372275983
1888,SK222B,m257,0.42132558604785497
1889,B386,m266,0.4357727130102839
1890,SH20,m248,0.4118822998008908
1891,B283D,m266,0.4038955438171605
1892,B284D,m248,0.41781236692471224
1893,SK013E,m235,0.37557672011797605
1894,B285D,m248,0.4172713007236264
1895,B286D,m235,0.29973625730783526
1896,B287D,m235,0.2995723773348157
1897,B288D,m266,0.42628096425803735
1898,C006,m214,0.30750850402286023
1899,SK223B,m232,0.37267761563337815
1900,B387,m235,0.3331207873173812
1901,B488,m279,0.5324466738054613
1902,SK206C,m235,0.288899957908217
1903,B489,m232,0.39761446432886566
1904,SK207C,m248,0.4500163886843837
1905,SK208C,m235,0.31411324266775636
1906,SH21,m214,0.31976281028416575
1907,C040,m248,0.44754098138336346
1908,B289D,m279,0.4717627244467066
1909,B290D,m214,0.2911541473266424
1910,SK224B,m266,0.45586419489004
1911,SK209C,m266,0.4372224528682197
1912,B490,m257,0.3694268280595341
1913,B388,m257,0.376221240140933
1914,B291D,m232,0.3651945682498554
1915,G325,m266,0.44262367656482426
1916,SK096D,m235,0.293829574402153
1917,DAO88,m279,0.4704065683565503
1918,SK225B,m266,0.4629143566508934
1919,SK097D,m235,0.2723423115580611
1920,B389,m257,0.4428933812442688
1921,B292D,m279,0.4093234920774945
1922,DAO89,m279,0.4341836649275067
1923,SK226B,m266,0.49577734067981477
1924,B293D,m232,0.34990622461345516
1925,SK210C,m257,0.39976180358721475
1926,G327,m279,0.3928735172988833
1927,SK211C,m257,0.3960924089395916
1928,SK098D,m235,0.2492549439821189
1929,SK107A,m257,0.36830602679536534
1930,B294D,m232,0.3461499130282255
1931,B491,m248,0.49313497161775877
1932,B390,m235,0.2866250607047531
1933,B295D,m257,0.454263578735585
1934,SK212C,m257,0.3823815657463009
1935,B296D,m235,0.34230519095954154
1936,SK227B,m266,0.5085931580007707
1937,SK228B,m279,0.3870422785553165
1938,B297D,m279,0.3967020573715122
1939,LAMOST-C22,m011,0.3460637293227911
1940,B391,m257,0.31514822807433795
1941,SK213C,m279,0.40926318769793757
1942,SK214C,m235,0.39186104804963584
1943,B298D,m232,0.31213164271303034
1944,B299D,m235,0.4716856043006544
1945,SK229B,m235,0.27743664882410785
1946,B300D,m235,0.22972447604463253
1947,B392,m257,0.46632332206033666
1948,B393,m257,0.3443254308221376
1949,B301D,m214,0.39416929521347815
1950,SK230B,m257,0.4845227405048976
1951,SK215C,m248,0.5212867307657629
1952,B492,m257,0.4932251906967633
1953,SK216C,m257,0.31178305530553313
1954,B302D,m232,0.30997078891283
1955,B303D,m214,0.33121857770527424
1956,B394,m257,0.5146089734118274
1957,B395,m257,0.4574273739922597
1958,B304D,m257,0.2911200993376932
1959,SK099D,m235,0.1879731508932976
1960,SK217C,m257,0.31292570788276053
1961,B305D,m214,0.38169338864185454
1962,SK017E,m257,0.27635479855879186
1963,SK231B,m235,0.2509249078403872
1964,BA28,m279,0.3313061497760132
1965,SK108A,m235,0.17259516490569388
1966,SK232B,m235,0.21085705871974372
1967,B306D,m214,0.3780330933016722
1968,B493,m279,0.3809406957786119
1969,SK233B,m235,0.47837755633665285
1970,SK100D,m235,0.16153465054350574
1971,SK109A,m235,0.5082566382355154
1972,B494,m257,0.4319989773627065
1973,B307D,m214,0.3909367678771977
1974,SK218C,m279,0.26662792587794826
1975,B308D,m257,0.310499780496538
1976,B309D,m232,0.24238537447670594
1977,B495,m257,0.42795880024643035
1978,DAO91,m279,0.25829897928044826
1979,B396,m235,0.24006959883613993
1980,SK219C,m235,0.4875720811958033
1981,SK018E,m257,0.3266365570260548
1982,B310D,m235,0.3585408560540124
1983,B397,m257,0.4220265562447767
1984,SK220C,m257,0.40210121720386927
1985,B496,m214,0.4046316499016552
1986,B312D,m232,0.23913619428492988
1987,B311D,m257,0.2705810535830542
1988,B313D,m235,0.15598581739842726
1989,SK019E,m257,0.38628998166846307
1990,B314D,m235,0.33513562483762394
1991,C29,m011,1.2870254392819802
1992,B315D,m232,0.29874169479672785
1993,B316D,m235,0.15673543971485857
1994,SK234B,m235,0.4669703994316955
1995,B317D,m235,0.2119684900121691
1996,DAO92,m279,0.31194436594817965
1997,B318D,m235,0.16576082333408765
1998,B319D,m235,0.16936658320450929
1999,SDSS7,m279,0.5189424233517048
2000,B320D,m279,0.5193299660034514
2001,SK020E,m257,0.28216903213130734
2002,B497,m232,0.1346667949067895
2003,B321D,m257,0.3457701742137857
2004,B322D,m232,0.46471640383855195
2005,DAO93,m279,0.2571791753892953
2006,B498,m257,0.18062697179637308
2007,G339,m301,0.4288881266987086
2008,B323D,m232,0.13269109011829014
2009,SK235B,m257,0.14057265909127778
2010,SK101D,m235,0.2038399925426923
2011,B324D,m257,0.2432950101620487
2012,DAO94,m279,0.2294029789982367
2013,SK110A,m257,0.16888254715544918
2014,BA10,m279,0.15896941285963148
2015,C036,m279,0.4605316804810553
2016,B325D,m279,0.4591224421341482
2017,B398,m257,0.2836297872720729
2018,SK236B,m257,0.12955116841918105
2019,SK237B,m257,0.13206365157015393
2020,SK221C,m257,0.16018639622641048
2021,SK222C,m257,0.36512648430918127
2022,SK102D,m257,0.28211526948781385
2023,B399,m257,0.12737745705172557
2024,B400,m279,0.17912831233360826
2025,SK238B,m257,0.2964369830435482
2026,B499,m232,0.492289283362038
2027,SK223C,m232,0.08722293197705563
2028,SK103D,m257,0.29056602342503013
2029,SK104D,m257,0.12608803722730944
2030,SK105D,m257,0.4176954498142264
2031,B401,m257,0.1520805748182075
2032,SK224C,m257,0.27585642791203063
2033,DAO96,m279,0.41835284673274004
2034,DAO97,m279,0.37957833269687286
2035,B326D,m208,0.3445601135139875
2036,SK239B,m257,0.26654829802209346
2037,C007,m279,0.16317108572442718
2038,B327D,m257,0.09056496438267636
2039,SK111A,m257,0.10458873253937324
2040,SH24,m279,0.15632236582989084
2041,SK106D,m257,0.10911702518044222
2042,SK112A,m257,0.18298466335122382
2043,B328D,m232,0.1768806640246877
2044,B500,m257,0.34302402526399106
2045,SK107D,m257,0.20068563786892135
2046,B329D,m279,0.42052326156518083
2047,B501,m235,0.09927279881201147
2048,SK240B,m232,0.07900567129083355
2049,SK241B,m257,0.3248204467933553
2050,C30,m011,0.3086225745420328
2051,PAndAS-37,m188,0.2809152850359453
2052,SK242B,m257,0.23352586237185355
2053,B330D,m257,0.08450697525762951
2054,SK243B,m257,0.48686078552955564
2055,SK244B,m257,0.45670501496381144
2056,DAO98,m279,0.24711540785041694
2057,B331D,m257,0.04053407869803536
2058,B332D,m257,0.08230862142721872
2059,B502,m208,0.46286127580553293
2060,SK245B,m257,0.32177566432112326
2061,SK246B,m257,0.3657714865521712
2062,SK225C,m257,0.45885927770237245
2063,SK247B,m257,0.23199627591362293
2064,SK108D,m257,0.17810542917260777
2065,SK248B,m257,0.03910054361189355
2066,SK249B,m257,0.4862353881842226
2067,SK021E,m257,0.16997767422299842
2068,SK226C,m257,0.347867736581226
2069,B402,m257,0.46638102780277635
2070,B333D,m257,0.2151379532913959
2071,SK250B,m257,0.09271026792326657
2072,B503,m208,0.3236843928218987
2073,SK113A,m257,0.369172980492363
2074,SK251B,m257,0.30528564837618777
2075,SK252B,m257,0.028799699964131918
2076,SK253B,m257,0.013260850065724836
2077,SK227C,m279,0.29225078243118247
2078,SK109D,m257,0.17439408673907497
2079,B504,m232,0.07247745656644834
2080,BA11,m279,0.16236879276141228
2081,SK228C,m257,0.2205849887500903
2082,DAO99,m279,0.022856086572621018
2083,SK254B,m257,0.3934663036053556
2084,H21,m257,0.41811208551924883
2085,B334D,m208,0.3942728556146394
2086,LAMOST-1,m126,0.5254190377169701
2087,SK110D,m257,0.11013448721764196
2088,G347,m279,0.1483479703060264
2089,B335D,m279,0.3009988028178375
2090,SK255B,m257,0.3637091174880496
2091,SK256B,m257,0.40885088303198375
2092,DAO101,m279,0.08944245811552186
2093,B336D,m257,0.2866044527809715
2094,SK229C,m257,0.4167066506340171
2095,B337D,m257,0.44879458815900464
2096,2M006,m188,0.15578661976903935
2097,SK230C,m235,0.49978773095824747
2098,DAO102,m279,0.3442937908066311
2099,SK231C,m257,0.422550877898185
2100,LAMOST-C03,m257,0.12138416486888294
2101,SK257B,m235,0.5093171225566853
2102,B505,m279,0.2596664800017363
2103,B338D,m235,0.3057635962800135
2104,SK111D,m235,0.5038901586112613
2105,B339D,m235,0.296098773400149
2106,B403,m257,0.12256349387588808
2107,DAO104,m279,0.30961004853960744
2108,SK232C,m279,0.47368835780409785
2109,G349,m232,0.24226742036242369
2110,2M041,m188,0.2918858815400368
2111,B340D,m257,0.5090398139435619
2112,B341D,m257,0.18771563705183597
2113,B404,m235,0.30454937122997017
2114,C31,m124,0.5769035831368154
2115,B506,m232,0.2826391353292519
2116,DAO105,m279,0.33653950766440976
2117,SK233C,m279,0.39703848198638625
2118,B342D,m279,0.3293612040524201
2119,C32,m082,0.5439896763768188
2120,B507,m235,0.3493708626197193
2121,B405,m257,0.19159298501468497
2122,DAO107,m279,0.27337906807630247
2123,H22,m188,0.25466189647597726
2124,PAndAS-38,m379,0.4046329443252773
2125,B508,m257,0.2688398375128612
2126,B343D,m257,0.4440776160682778
2127,B344D,m257,0.23276325089799668
2128,B345D,m235,0.46759155049378714
2129,B509,m279,0.4506715672302056
2130,B406,m279,0.3760148411861452
2131,B346D,m235,0.3829714550720455
2132,B407,m257,0.3085959280224202
2133,B347D,m235,0.5533616352992297
2134,SK258B,m279,0.5331242479273274
2135,G353,m279,0.29913347991867717
2136,B348D,m256,0.5571871877825954
2137,C33,m257,0.4394704744983546
2138,B408,m235,0.4618625679678434
2139,B349D,m256,0.4531695698154199
2140,B510,m257,0.4430126388562801
2141,PAndAS-39,m279,0.35281105343490815
2142,SDSS8a,m279,0.35304134732484216
2143,B409,m256,0.43579958679133923
2144,MGC1,m080,0.5698002917452393
2145,B511,m232,0.4337495978266474
2146,PAndAS-40,m232,0.45493687221405726
2147,B410,m256,0.48280657935285326
2148,HEC9,m257,0.41642066220701485
2149,B512,m232,0.5366731678754874
2150,B513,m257,0.42210576761091956
2151,B350D,m279,0.4364439408245571
2152,SK234C,m275,0.5272706111496694
2153,C34,m301,0.44703113941158784
2154,C35,m010,2.0104048047407237
2155,B519,m102,0.20508432996684522
2156,C36,m275,0.49668530626751367
2157,G355,m234,0.46527096866628626
2158,C37,m256,0.45548391019710593
2159,2M013,m375,0.4183846863259995
2160,C38,m010,1.8262652214223245
2161,SH25,m256,0.39581224140191823
2162,C39,m296,0.311500202285755
2163,EXT8,m256,0.33667776713348746
2164,PAndAS-41,m275,0.4321793811848443
2165,SDSS9,m275,0.4321763054618307
2166,C40,m020,0.3901919286874607
2167,MCGC8,m211,0.49991262003975545
2168,HEC10,m338,0.1789968956683898
2169,2M028,m338,0.07635194093215678
2170,HEC11,m211,0.42403624353349256
2171,SDSS10,m317,0.28502874123668565
2172,B516,m338,0.3647254728295705
2173,MCGC9,m296,0.4895787266615195
2174,PAndAS-42,m227,0.6487123667152173
2175,PAndAS-43,m275,0.5738260488986868
2176,2M029,m227,0.3715335128423708
2177,PAndAS-44,m274,0.512647012220091
2178,MCEC4,m187,0.15647480347815168
2179,HEC13,m162,0.3851844899813639
2180,PAndAS-45,m274,0.241875915131069
2181,SDSS11,m274,0.3093656352573861
2182,PAndAS-46,m274,0.3094441187096124
2183,PAndAS-47,m274,0.22165819514346607
2184,LAMOST-C10,m316,0.22755372249091363
2185,H26,m162,0.5184620976942751
2186,PAndAS-48,m035,0.32616886290969777
2187,H25,m316,0.05384061362381167
2188,B517,m274,0.28670347598427876
2189,C41,m097,0.35537243320136136
2190,2M016,m274,0.3373407714939746
2191,2M017,m274,0.25023846237033887
2192,PAndAS-49,m274,0.3160472010803645
2193,2M007,m204,0.3712101906897038
2194,2M008,m225,0.5357857622444427
2195,PAndAS-50,m392,0.35072922598830175
2196,PAndAS-51,m294,0.591216134428027
2197,C42,m009,4.555027411685335
2198,C43,m019,1.3551650496217942
2199,2M030,m294,0.27992529335659316
2200,LAMOST-C11,m336,0.2867023725545919
2201,LAMOST-C14,m225,0.48561423800692666
2202,C44,m009,1.9660879210245827
2203,C45,m033,0.30282455375396705
2204,C46,m009,2.733583089011197
2205,C47,m094,0.14253364905996924
2206,C48,m052,0.325666769431228
2207,C49,m033,2.1138445363955274
2208,MCGC10,m138,0.5305295714067995
2209,PAndAS-Cand-02,m391,0.46691884745293144
2210,C50,m094,0.5945164157215693
2211,C51,m091,0.3112850102071473
2212,LAMOST-C02,m334,0.20120788628870256
2213,2M033,m223,0.38522603262149646
2214,C52,m334,0.33647354142351404
2215,SDSS12,m269,0.4940531369838391
2216,PAndAS-52,m269,0.4940071594187366
2217,C53,m007,4.2499253782790865
2218,C54,m017,1.7963462002583275
2219,C55,m351,0.28569491329512176
2220,VDB00,m386,1.6463304872678137
2221,SDSS13,m070,0.32007143977676505
2222,C56,m351,0.3456868669695412
2223,PAndAS-53,m196,0.38222948713558214
2224,PAndAS-54,m196,0.4145480294560701
2225,C57,m017,0.7813255012124353
2226,PAndAS-55,m348,0.43113286031788933
2227,C58,m085,0.35043734739119353
2228,LAMOST-C05,m153,0.3762921570494358
2229,LAMOST-C13,m282,0.5111254393280095
2230,SDSS14,m111,0.49916934054661066
2231,C59,m282,0.5121173435720323
2232,SDSS15,m261,0.28657896029581814
2233,PAndAS-56,m261,0.28652520051446373
2234,LAMOST-C23,m261,0.03444074972353389
