,Object ID,RADEG,DECDEG,Nearest field,Distance to nearest field
107,317047820001637760,22.419247,33.604755,87,0.25611459665817027
108,316536512734902912,21.601619,32.308551,67,0.5052701728083964
109,319781313283432320,19.477115,33.26605,84,0.3845568724694389
110,316480545015990016,20.615845,32.273751,65,0.4033513250137048
111,316501263939437952,20.944039,32.318427,65,0.30717334451596706
112,316515832468059264,20.966357,32.658806,65,0.09485814913238136
113,316726560743648000,20.62353,32.965888,65,0.4024260159316367
114,316880732889672576,20.843355,33.432962,85,0.1858371166188641
115,315814344049845248,22.459518,32.744807,67,0.41781313871679776
116,315697211701769984,22.268151,31.755775,47,0.38638470149498383
117,315384812960272512,22.504783,31.127764,29,0.326647860534757
118,315249259497076352,16.796159,35.519515,115,0.44585950446617545
119,317487899531202304,22.320381,35.253933,114,0.14320281515111888
120,317493263946002560,22.316611,35.394009,114,0.2629927814182037
121,319756776134156160,19.643696,32.877228,63,0.33886169714741576
122,317065790144986112,22.347575,33.8241,87,0.26872920929082644
123,317231270940553344,22.007372,33.727879,87,0.12637302654617796
124,316943160242338048,22.611293,32.925839,68,0.45465417667006425
125,316943198894049792,22.626525,32.925764,68,0.4427560016855902
126,316943233253788416,22.607362,32.930088,68,0.4592898652708698
127,316944607643313792,22.535448,32.9913,68,0.5391606006027869
128,316950861115625728,22.66324,33.051662,68,0.4791185766100347
129,316972988787380992,22.343052,33.318546,87,0.3722170077494928
130,317027856993641600,22.314406,33.590739,87,0.17325144721068902
131,319889649538147840,19.678376,34.028746,105,0.4828176111715602
132,315733942262114304,22.651177,32.14954,48,0.3755121478398784
133,315757135085507072,22.363915,32.115675,48,0.5388384784752057
134,315328115096427392,21.990399,30.510936,27,0.36111408552568136
135,315332036402276096,22.329586,30.599854,29,0.4718394641978999
136,315778571266593536,22.173687,32.377556,67,0.376829816255866
137,319898205113436416,20.41668,33.661572,85,0.48102722192169944
138,319926826775127680,20.449511,34.081864,105,0.5329162629186323
139,319947476977944576,20.972583,34.295404,106,0.2293510637528604
140,316794038974064000,20.525236,33.29216,85,0.4775670701411628
141,320418067954985472,20.889232,35.113016,127,0.3982507384762513
142,320161641227411712,18.737108,34.505671,89,0.49869879971121023
143,320788500294179328,21.654493,36.441859,149,0.47348418956862304
144,320302309996488192,19.445841,35.21425,110,0.48442500806855415
145,320073435484068224,19.299243,33.946416,89,0.31927234821154665
146,320350585427716992,21.001645,34.769006,106,0.28289810052735836
147,320351616220938496,21.102243,34.804054,106,0.30564537928760543
148,320694526408663040,19.770514,35.764072,129,0.24937856758139879
149,320964765751021312,18.169754,34.990164,112,0.41419804267377064
150,320970499532998784,17.799236,34.904012,112,0.20878319755274197
151,320448437667504512,20.949757,35.374059,127,0.18124214866159746
152,320879587960861568,21.079475,37.033441,149,0.2998952738474853
153,319963969652689664,20.662337,34.437174,106,0.36755525938018463
154,319978705684858880,20.337441,34.248573,105,0.35641717670905626
155,319979259736223104,20.249349,34.248687,105,0.2981905178846204
156,320759019637975424,20.984149,35.943534,135,0.2345945358104017
157,320642299607501696,20.740333,35.582802,127,0.3616079217204067
158,320994590005095296,18.320306,35.239874,109,0.4952881203947651
159,321203527277977600,17.897591,35.520838,112,0.4687127523732274
160,321889180153149312,19.463526,37.513533,174,0.38476098827617505
161,321312486304425728,18.451532,35.875036,131,0.3330625351807818
162,323318098592804096,22.327496,38.524384,193,0.2819131433692838
163,321346708603847680,18.610685,36.320237,131,0.4081528180111272
164,321383366148956544,18.109275,36.325229,134,0.4811733179962605
165,322095059410261248,22.299513,36.553178,151,0.23824056780118522
166,322510816539977344,22.321241,37.885251,172,0.2299078364421182
167,321077122096746752,19.151907,35.666836,131,0.3826890522814496
168,321082379136720896,19.224645,35.792538,131,0.3475153040440295
169,321934187115356544,19.898296,38.140283,174,0.35313104440141474
170,321213044925591424,18.000156,35.712384,134,0.4964920969927149
171,321245416094685440,17.45528,35.649303,134,0.44870568880142564
172,321249264386349568,17.454219,35.741582,134,0.3603305259097127
173,321844615572500096,19.257424,37.626612,174,0.36784703025659526
174,322521811656265984,22.058778,37.985457,172,0.22412660980426294
175,323200996309321344,21.361472,38.149961,170,0.6202032913319502
176,321709749307906304,20.139526,37.455683,170,0.5887811388808069
177,321117666587967232,18.466773,35.774443,131,0.36130008148330484
178,322012634693127552,22.445469,35.862793,130,0.21439557701883455
179,322528546164976512,22.237011,38.027887,172,0.29501142518278234
180,322529435222558592,22.245847,38.103241,172,0.366914776330236
181,322536758142429952,22.456991,38.061626,172,0.42473922586965157
182,321809568639642752,18.718029,37.102617,154,0.1557848833608444
183,321778026399560320,19.469817,37.285896,152,0.6002362434894645
184,323559200876870784,21.143185,38.88042,192,0.29359965066337834
185,323590433879312384,21.080883,39.405713,215,0.32126019783989157
186,323605277286050816,21.476856,39.451059,215,0.4943253377452596
187,324043432670109056,22.222012,40.466702,239,0.2613858831299703
188,323823663488026368,22.420908,39.909552,216,0.24102820318203302
189,324204064446953216,22.239316,41.077949,239,0.35816627234882653
190,323475225676476800,20.522041,38.736748,192,0.24645257819068672
191,324239351897381376,22.591158,41.493198,261,0.31012463382280286
192,324245502290462976,22.402694,41.42634,261,0.29373826550342264
193,360702348635179520,10.588934,31.832161,61,0.6237524805414315
194,360950670758689280,12.449229,32.277718,59,0.2292551991649299
195,361059762929196800,13.620096,33.04117,79,0.4444448641430011
196,361075362250443264,13.117862,32.748625,58,0.4885551035599384
197,348287144370520832,22.595023,42.012673,261,0.3788267824886565
198,360312984079938048,11.093865,30.428734,21,0.16760135250543148
199,360323085843505280,11.238608,30.675159,21,0.32775035800879493
200,361444037951734400,9.871411,31.932823,62,0.40801351405368863
201,360400743146045952,11.283491,30.93127,36,0.4111756919957754
202,360735097761319936,11.156522,31.822912,36,0.48724799204988223
203,361699713056250112,9.226502,32.340193,60,0.4515866365061068
204,360635591958203776,10.846027,31.518336,36,0.3622052122885991
205,360638615616089088,10.946503,31.675033,36,0.40694036250771776
206,360652492654607616,10.476886,31.412994,39,0.3601647787819351
207,361722695428117376,9.185536,32.543483,60,0.4666248703063421
208,362483871005216384,10.981497,34.95725,126,0.5271109704524564
209,362522216473289856,11.087123,35.155507,125,0.5073623972143768
210,362636153365543936,13.565436,33.642637,79,0.4705242584114025
211,362656356891725312,14.326888,33.801229,99,0.45958369523605036
212,361552515936547456,9.839958,32.656013,62,0.3156729956170394
213,361274923609629696,12.676908,32.916284,79,0.5698323316542155
214,361395865593617280,12.843388,33.992461,101,0.33130871422904595
215,361942670766198144,9.884659,33.623872,82,0.3554495587760063
216,362254313593264384,11.869888,34.743231,103,0.44531530385777157
217,362377149657797248,10.634166,34.542965,104,0.2304396051327541
218,361983520199184512,11.253559,33.007059,83,0.46530560204384686
219,361583714579150720,10.638716,32.606798,61,0.41956492442102616
220,362555992095154560,14.258988,33.24023,77,0.08299300196336142
221,362850313319088256,13.442256,34.021535,101,0.4222807377899269
222,363193502681870336,15.068179,34.932843,119,0.3265605008477957
223,363193635824892544,15.082003,34.958707,119,0.29881963861427646
224,363223567452763904,15.564835,35.388587,119,0.28994582569887595
225,363093477187296000,13.880158,35.44242,121,0.2639318785591332
226,363095646146962176,14.055895,35.439282,121,0.19813036423268673
227,363776858024531712,12.545039,35.120216,123,0.32022246432774254
228,363924884073106048,13.601407,36.078597,142,0.32826897639762165
229,363147769869899776,16.034776,34.8931,115,0.45146099201941614
230,363156325444620288,15.665028,34.851306,119,0.46660605662344623
231,362930547604320128,13.413668,34.441379,101,0.3477440520352585
232,362990501051737728,14.049834,34.743869,121,0.5008103952203771
233,363008853447889664,14.752758,34.940588,119,0.5132630886779034
234,363648249523891200,15.331904,36.651535,140,0.47134027317379
235,362778093444663552,14.440175,34.302142,99,0.18467782108756825
236,364214467948023040,12.54299,36.788621,165,0.47326178634722266
237,364264667524580224,14.447462,36.144501,142,0.40651996445202015
238,364273047005818368,14.597204,36.308379,140,0.4772211134298353
239,364278480140071936,14.428976,36.433345,142,0.42755599427014657
240,364290437329463296,14.44268,36.480373,142,0.4602727887656645
241,364292533273508992,14.518124,36.547597,142,0.5477616930992453
242,363716629698243456,13.153621,35.008617,123,0.33910953546976413
243,363485938414577280,14.384866,35.851153,142,0.5185836979501351
244,363394885108329344,14.955906,35.28692,119,0.2863413558797804
245,363410828026915328,14.784508,35.382341,119,0.45065405441647943
246,364023840118706688,11.489447,35.532997,125,0.2941766579806417
247,364044799559698560,11.605035,35.773928,125,0.49166818615758295
248,364134787714308992,13.345472,36.419219,144,0.5139042126361767
249,364781403631344000,13.910071,38.377833,189,0.4807323773709426
250,364807310872393984,8.57497,33.192584,80,0.12550004505487616
251,364453852245358592,14.524667,37.180338,161,0.42061599263797894
252,364642448555422336,13.356888,37.608572,163,0.523027564562677
253,364474055770377088,14.395396,37.460884,163,0.5113915215956542
254,364503708225731456,14.864331,37.691773,161,0.5174021573246815
255,365313842136366720,8.122736,35.097937,122,0.16955726805747884
256,365315525763006464,8.057878,35.111851,122,0.15169404141713838
257,364379841368902784,14.953412,36.72738,161,0.4755768329223599
258,364388122064312064,14.53528,36.678046,142,0.6405027225777794
259,365444267415927552,9.332477,34.897879,124,0.3875020812821422
260,364578612453850880,13.668679,37.404371,163,0.2067170133103832
261,365362323726122368,9.796617,34.495108,102,0.32931898714928726
262,365180801228963200,7.8249,34.335659,100,0.388375454074248
263,364699004682754688,14.653798,37.969803,186,0.24017419857941352
264,365485056712788992,9.729045,35.426167,124,0.394816083875616
265,364870086115149440,8.047269,33.442706,80,0.40355480116509124
266,364907675669316608,8.618876,33.80905,80,0.5174339532639272
267,365492237897655808,9.697136,35.493458,124,0.4014147132275693
268,364744187737951488,13.495272,37.946875,189,0.3085154652928167
269,365831639098215040,10.004567,36.397309,147,0.2609768784118268
270,366251450678306304,6.82936,35.810535,141,0.4323167547671416
271,365755639652702464,9.239119,36.05642,145,0.25294717332179434
272,365772368549899776,9.060603,36.174347,145,0.09718788863352809
273,366226746026386432,6.264631,35.409095,118,0.5273902068573953
274,366310824305983488,6.21812,35.899368,141,0.461248209572494
275,365931973829216640,7.083884,34.589802,98,0.3386632316469547
276,365699633279185536,9.491155,35.825842,145,0.5588770900505668
277,365710662754786048,8.898136,35.571271,124,0.42310656840202293
278,365718771653381888,8.998899,35.684333,124,0.4613785872670551
279,366481489125372288,8.479193,35.808762,122,0.6373587271162048
280,365987602245060736,7.369494,35.269214,120,0.40653621220314184
281,366688983289979264,9.414462,37.396659,166,0.45875349329190795
282,366791688843161088,7.769793,36.970927,164,0.29673637128873137
283,366797770516977152,8.157669,36.877167,164,0.5552283630942236
284,366888205348408448,7.691314,37.553719,164,0.3068328074973549
285,366889785896134784,7.440798,37.491587,164,0.28992654324587014
286,366914177019523328,8.747415,37.510076,166,0.26430637859457673
287,366916376042689536,8.571914,37.5119,166,0.34028391910219113
288,366550547904211456,8.776724,36.740321,145,0.5263658861032772
289,366564158655946240,8.207606,36.383862,143,0.3157478158118457
290,367284235693225600,11.63888,37.339678,167,0.2459484130926896
291,366643254774078336,8.880898,36.73098,145,0.4852657484387132
292,366657101748154496,9.549317,36.880065,168,0.5911520376837102
293,366660675161428480,9.576497,37.054461,168,0.4726059600332776
294,367205208294972928,11.832417,36.789437,146,0.570270963869289
295,367803239541117184,13.578326,38.679193,189,0.49338008905958636
296,367815879629503104,13.758719,38.96417,210,0.3015931225461725
297,366732418295108608,9.017505,37.359735,166,0.15697206953757092
298,367597042456033152,11.062104,38.428376,185,0.2389127333431719
299,367532141204503296,11.571013,38.081697,187,0.46430184213312586
300,367849689611851520,12.857699,38.887001,207,0.5577619406804596
301,367986548745686528,11.5736,38.822734,208,0.5991607609609267
302,367246577419989760,12.317194,37.253084,165,0.20977903361240177
303,367439988386741760,10.784319,37.461257,167,0.4804539347962065
304,367699473129855360,12.110548,37.928332,187,0.2809549823915177
305,367716034525564032,12.737901,38.162754,189,0.4686784768355276
306,367430470739245184,10.534128,37.188821,168,0.35485993824112366
307,367430981839490304,10.59869,37.242972,168,0.3969241684033165
308,366996129286260352,7.790924,37.899982,182,0.48973969196243744
309,367921368321952640,12.005811,38.568889,187,0.37530399111553403
310,367726235072369408,12.695286,38.280786,187,0.44286040585193975
311,367734829301691136,12.436081,38.310464,187,0.2546358739851108
312,367624465822022784,12.527468,37.407589,165,0.15261627780699824
313,367771869100612224,13.219991,38.370528,189,0.16770782821384592
314,368307812297831936,9.838922,38.508049,183,0.31921369094071605
315,368124159497431680,12.175079,39.579016,207,0.3800829524950998
316,368185865292431872,9.978256,37.63011,168,0.36909836419862047
317,368589012398027392,9.035838,39.291631,211,0.17980373861832197
318,368213769694144640,10.367387,37.821232,168,0.5862144361627875
319,368362130749962112,11.04574,38.806791,208,0.39645437910153464
320,368243250349328000,9.516069,37.733383,183,0.4970801155831025
321,368501773022276864,9.67836,38.764431,209,0.43614270589922555
322,368691954173770240,9.539801,39.664331,209,0.47638370071007846
323,368758165389789568,11.066838,39.199524,208,0.07209463986820601
324,368748471647766528,11.45593,39.162769,208,0.3754984823123967
325,368714906479339392,9.655911,39.679866,209,0.4796830655592435
326,368846641715861632,11.411002,39.664381,213,0.06518656015007633
327,368381994974016384,10.147945,38.42664,183,0.3950116292165133
328,368410444837763840,10.222441,38.881268,209,0.5281152964228151
329,369116468740098560,10.064088,40.462775,232,0.5196736284486092
330,369119110147605120,10.201612,40.584935,248,0.5521284768152943
331,369119698557873024,10.558855,40.293451,227,0.21203330174546425
332,369122687852962304,10.618543,40.414133,227,0.2692678571842095
333,369133751689225856,10.600528,40.628816,227,0.47195684104798863
334,368884398773431552,12.228565,39.813393,231,0.38723142484610545
335,369243015660371456,10.758105,40.883968,247,0.3049763549257265
336,369244355692396544,10.709079,40.960603,247,0.29607915396364815
337,369245867515601664,10.800911,41.023901,247,0.20939731350306728
338,369246245475526272,10.807192,41.021607,247,0.2054610264012067
339,369246245477997568,10.812207,41.026505,247,0.200490473698992
340,369246348554733696,10.80576,41.05784,247,0.1994608694389708
341,369246898310563456,10.643257,40.952565,247,0.3450617835444109
342,369247065814142848,10.604329,40.954895,247,0.37176222453649466
343,369247310627413376,10.638216,41.007318,247,0.33257522128470635
344,369248032181920768,10.614133,40.993325,247,0.3534935778978796
345,369248410141502976,10.587794,41.049285,247,0.36390777007112857
346,369249097330418560,10.730107,41.052098,247,0.2567963702587023
347,369249234769948544,10.74741,41.07153,247,0.24242816763687836
348,369250196847896192,10.676105,41.091951,247,0.2963144735789143
349,369250540445268096,10.687787,41.137517,247,0.293052537003842
350,369250780963436160,10.744715,41.147907,247,0.2537836572115497
351,369250780960956544,10.74543,41.152401,247,0.25451945329756803
352,369251124558334080,10.711346,41.175947,247,0.28626063082067343
353,369251227637591296,10.903876,41.03397,247,0.13224949194821106
354,368960544249277184,11.808798,40.373174,234,0.2508731185053734
355,368970027536482304,11.591381,40.283235,231,0.40897157396994116
356,368982981157840128,11.85481,40.36167,234,0.24010600327962225
357,369055823805707520,10.865823,40.092088,227,0.10405765244538073
358,369063726544442496,10.987877,40.233696,227,0.15748064496740125
359,369068777424224512,10.804036,40.167284,227,0.01525757282663499
360,369068983584414720,10.805118,40.182328,227,0.00882871359617824
361,369074240625306752,10.670049,40.298024,227,0.15087857383931122
362,369084823423317760,10.252957,39.931708,227,0.48295337389231063
363,369094959546257792,10.384708,40.20883,227,0.313808366882245
364,369096196496842112,10.429637,40.206216,227,0.279399238952452
365,369104374114417536,10.110508,40.221128,232,0.4818661719308405
366,369515935059414272,17.429113,37.080355,156,0.10836390211200603
367,369283594511056384,10.951755,41.448085,247,0.37958187663243187
368,369283594511056000,10.948051,41.45222,247,0.3842530881181938
369,369283727652861568,10.983016,41.442606,247,0.36943506625975925
370,369285071982441856,11.080954,41.50965,265,0.3425971096613794
371,369285587376106880,11.014634,41.510736,265,0.3448173042686623
372,369285690455318272,11.026598,41.5288,265,0.32575274318981035
373,369349595270634496,17.051661,36.342041,134,0.5076988763528245
374,369011220567105792,11.839568,40.854865,234,0.31753034730886
375,369025140556411520,10.824397,39.820299,227,0.3608637484705931
376,368956489798671744,11.866985,40.323186,231,0.2300452708889533
377,369229993316023168,10.876943,40.819695,247,0.29693471652116765
378,369230233837514496,10.847876,40.844869,247,0.28738773990941235
379,369235319078745472,11.062649,40.946454,247,0.13247789476567742
380,369236074993220480,11.146606,40.953416,247,0.1384753083584381
381,369238342735715072,10.957635,40.97072,247,0.13686437858558176
382,369239266150429312,10.977905,41.008963,247,0.09792329629401532
383,369239888923922432,11.012791,41.082315,247,0.042399281222291724
384,369241641273046144,10.997716,41.102957,247,0.058783195316165944
385,369173780784119424,11.071781,40.559747,227,0.43444484713370596
386,369184599806470656,11.287097,40.841329,247,0.28909975798144816
387,369190651419143168,11.639598,40.73706,234,0.3331485483664892
388,368930475181537792,12.001759,40.18343,231,0.08536711210135889
389,369884443253604864,18.090448,37.702439,176,0.3441382817503869
390,369166908842273152,11.451184,40.634552,234,0.4352017710755134
391,369170516612461184,11.495128,40.708723,234,0.42084157554394747
392,369265967963093248,11.105601,41.236642,247,0.16020029607309563
393,369266139764253312,11.16763,41.250142,247,0.18673793348364354
394,369266964400437248,11.23083,41.283324,247,0.23805892365871603
395,369267376717225344,11.311178,41.326926,247,0.3078689803244861
396,369271121926309888,11.527271,41.349688,247,0.4384881823410587
397,369274283024628608,11.288483,41.376237,247,0.34018415997237617
398,369278474910512512,11.088209,41.319495,247,0.24108617672508192
399,369278612346153600,11.105982,41.34568,247,0.26828882662163045
400,369278612346152192,11.104696,41.345932,247,0.26844055003609596
401,369279162104819968,11.012172,41.334649,247,0.2593296232020326
402,369279265181187328,11.075991,41.334674,247,0.2558811801876563
403,369279814942704128,11.178401,41.335688,247,0.26973841743233823
404,369281429844649344,11.15815,41.421176,247,0.34884832218405887
405,369281567283592832,11.183274,41.440226,247,0.3714723352709206
406,369281562990622848,11.183285,41.440707,247,0.3719421185711442
407,369281601643316736,11.194178,41.456752,247,0.3894663718314424
408,369281601646474880,11.187263,41.463953,247,0.3952535827751205
409,369281842164642432,11.160811,41.463025,247,0.39034359787659645
410,369282391920223104,10.985087,41.367469,247,0.29541623219769714
411,369282426276453504,11.000291,41.386551,247,0.3119916644082202
412,369282666798374784,11.048779,41.398314,247,0.31982115702714486
413,369282666798374912,11.044169,41.397528,247,0.31921882670528584
414,369282868659348352,10.992353,41.410641,247,0.33674055313722334
415,369282907316535040,11.010923,41.424087,247,0.3479739490938586
416,369283010395747456,11.016428,41.438512,247,0.361815348350228
417,369283079114988928,10.94448,41.374475,247,0.31007158729429535
418,369283353989379200,10.927334,41.396085,247,0.3346092989208907
419,369283353992891136,10.92296,41.407102,247,0.3460976264656733
420,369920246101067904,18.678806,37.979005,176,0.26011233104655196
421,369251846112866304,10.938282,41.102382,247,0.1011808979322563
422,369252189710488320,10.952169,41.130077,247,0.1017568952645727
423,369252430230892544,10.87709,41.09507,247,0.14544024380261347
424,369252533307626496,10.882197,41.129529,247,0.1494989972667371
425,369252876905008768,10.902768,41.136694,247,0.13786181862011265
426,369253254858699904,10.904936,41.174738,247,0.1563313985180712
427,369254285654265088,10.998867,41.221023,247,0.1516258537524195
428,369254418795610752,11.011482,41.240154,247,0.16698740289377798
429,369254938489288320,10.954624,41.237678,247,0.18061767779706034
430,369255110284530688,10.976118,41.236571,247,0.1724842964154719
431,369255282086664960,11.016153,41.276155,247,0.2012531889579725
432,369255350803322112,10.976816,41.253755,247,0.18812851205269024
433,369255488245092992,11.003474,41.286798,247,0.21369065038740923
434,369256033703150976,10.82592,41.181847,247,0.20997611584434936
435,369256038000921728,10.814224,41.190257,247,0.2217880836558525
436,369256072357224320,10.808269,41.188797,247,0.22496227259469567
437,369256484677516416,10.825531,41.20811,247,0.22424010653039225
438,369256622116465024,10.838004,41.235608,247,0.2340552925332583
439,369256720897947136,10.779952,41.196752,247,0.24746995548594664
440,369257000073589760,10.756554,41.207466,247,0.2680527162708951
441,369257137512536064,10.771876,41.241248,247,0.2763393192367837
442,369257206232009344,10.7622,41.25626,247,0.29114087757656604
443,369257412390441984,10.845812,41.257048,247,0.24483706168200683
444,369257515469657216,10.794243,41.247581,247,0.2668516435479318
445,369257549831801088,10.801875,41.268024,247,0.27599133685947813
446,369257614254162816,10.77821,41.27475,247,0.29365451976356166
447,369257893426785024,10.905341,41.245421,247,0.2071217075796152
448,369258133944947584,10.856668,41.260304,247,0.2417385176647884
449,369258992938652032,10.859361,41.302126,247,0.27332181392557553
450,369259027298137856,10.879612,41.304059,247,0.26645550288567005
451,369259267818676096,10.832017,41.318627,247,0.29874540724831444
452,369259783212375552,10.8583,41.358795,247,0.3216403556550652
453,369259813274821120,10.869822,41.376946,247,0.3335689172187259
454,369209652354421760,11.535684,40.967703,247,0.3693196605850455
455,369210889303008640,11.45509,41.030383,247,0.29526113773226775
456,369210958026948096,11.475963,41.039758,247,0.30945326882943003
457,369215184272276736,11.354326,41.106142,247,0.21687205901553835
458,369224186523703552,11.549789,41.328198,247,0.4394380766836653
459,369225560909804032,10.952415,40.710254,247,0.37895797284699556
460,369285961036044544,11.09609,41.551758,265,0.3007720843434532
461,369286785669642880,11.252726,41.476637,265,0.39752534912882564
462,369286858688846720,11.241344,41.489942,265,0.3821831909403279
463,369287545881206784,11.193268,41.488259,265,0.37394887292753726
